,context,question,answerA,answerB,answerC,correct
214,Jan treated her differently after that day at the beach.,How would Jan feel as a result?,that she will never treat her the same way again,they were upset,they were happy,B
215,Jordan found Riley's way back because Riley was lost.,Why did Jordan do this?,be a good friend,bring Riley to their parents,get Riley lost,A
216,Addison wrote a letter to Skylar explaining the situation to them.,What will happen to Skylar?,keep the letter,get fired,stay at work,A
217,Alex got out of the cage that a person had put them in forcefully.,How would Alex feel afterwards?,regretful,free,skilled,B
218,Aubrey discovered a broken vase and decided to ask her kids about it.,What will Others want to do next?,know her kids are safe,deny it,take the blame,B
219,"Kendall and Jordan were watching a movie. During a dramatic scene, Kendall saw a tear run down Jordan's cheek.",How would Jordan feel as a result?,feeling depressed,feeling sad,shy,B
220,Jordan spent more time on housework so that the house could be cleaned up.,What does Jordan need to do before this?,get cleaning materials,scrub the bathroom,not want to clean,A
221,Remy looked their parent in the eye and lied to both of them.,What will happen to Remy?,be convinced by Remy's lie,be punished,be upset when they learn the truth,C
222,Robin has to use her vacation days before they expire and is deciding on whether to take a vacation in England or Japan.,What advice can Kai offer?,chose the best location to go on vacation,tell Robin about the time he went to England,go on vacation before it was too late,B
223,Ash couldn't decide between three books to read but finally decided on one book to read.,Why did Ash have a hard time finding a book?,can be indecisive,analyze the book,read the book,A
224,Carson showed their daughter how to ride a bike at his own prior training time at Sakaja.,How would you describe Carson?,a bike trainer to their daughter,a bike trainee of their daughter,loved,A
225,Tracy won the title but failed to mention that Skylar contributed to Tracy's success.,How would you describe Skylar?,like tracy isnt a good friend,sad that Tracy didnt mention them,lpful,B
226,"After realizing their parent were having a violent fight at home, Robin let Bailey's friends spend the night in the spare bedroom.",What will Bailey want to do next?,help their friends settle in,be helpful to them that night,see if they want to out tonight,A
227,Robin stopped eating the food to save room for dessert.,What will Robin want to do next?,push her plate away,have dessert,say no to seconds,B
228,"Wanting to avoid the ongoing fight erupting, Aubrey tried to walk away.",What will Aubrey want to do next?,wanted to avoid the fight,gossip,guarantee their safety,C
229,"They had been dealing with a lot of controversy, so Cameron thanked the crowd for supporting them.",What will Cameron want to do next?,discuss the controversy,ignore the people in the crowd,take the crowd for granted,A
230,Addison approached Tracy's girlfriend and asked her to go with him instead of Tracy.,How would Tracy feel as a result?,Trouble maker,jealous,happy,B
231,Riley's husband was asking Riley to go to a swinger party together. Jan made Riley object to the idea due to the concern about HIV infection.,What will Riley want to do next?,tell their husband about HIV risk,make a swing in their yard,go to a swinger party with Jan,A
232,Jan used Sasha's language when speaking with them to help out.,How would Sasha feel as a result?,Glad they were nice,eager to communicate with Sasha,Glad the teach language,A
233,"Lee took Alex's time, even though Alex was in a hurry and needed to go.",What will Alex want to do next?,tell them off,rush to their next meeting,extend the conversation,B
234,Riley swam with their friends in his neighbords´s pool.,What does Riley need to do before this?,take a shower,go to the park,buy a swimming suit,C
235,Tracy noticed the server waiting for a tip so she tipped the hand.,How would you describe Tracy?,mean,respectful,angry,B
236,Taylor went fishing with their father and they had a great time and caught a lot of fish.,Why did Taylor do this?,wanted to spend time with his dad,come to the lake to fish,wanted to stay in the city,A
237,Alex was tired of Bailey sitting around and told her to get a job.,What will Alex want to do next?,help Bailey search,not work,make Bailey leave,A
238,Jesse gave Lee's girlfriend a ride home from the party because he wanted to hit on her.,Why did Jesse do this?,walk Lee's girlfriend inside,liked her,seduce Lee's girlfriend,B
239,Riley stared at Sasha with Jealous eyes when they saw the bowl of ice cream.,How would Sasha feel as a result?,a jealous person,a loser,Like Riley should have some ice cream too,C
240,"After struggling to free himself from being blocked, Lee was finally able to catch the basketball with one hand.",What will Lee want to do next?,Pass it to another member of his team,Practice basketball,Study basketball,A
241,Cameron had used Sydney's money well. They had everything they needed to start refinishing the kitchen.,What will Sydney want to do next?,"tell Cameron what a lump they were, wasting their money",change their mind about the color of the paint,begin moving the furniture and appliances into storage,C
242,"Jan bought a coffee, drank the coffee, and it tasted good.",How would you describe Jan?,feeling conflicted,feeling happy,feeling bored,B
243,Alex felt slow behind Carson because Carson was a running champion from last year.,Why did Alex do this?,catch up with Carson,pass Carson,see Carson practice running,A
244,Riley has been meek and allowed people to walk all over them. Riley has enough and tells the person off.,How would Riley feel afterwards?,meek and delicate,weak and fragile,strong and confident,C
245,Lee sent Riley's toy army to the box to give as a donation to the kids.,How would Lee feel afterwards?,passive now,loved now,lazy now,B
246,Sasha took their sibling to the library for a reading hour. They were read stories by clowns.,What will Sasha want to do next?,laugh at the funny stories,get their sister ready,leave for the library,A
247,Remy recorded Taylor Swift's cover as his own.,Why did Remy do this?,make the song as his and say Taylor just wrote it for him,make Taylor Swift mad by not giving her credit,make a name for himself so that he can be rich and famous like Taylor,C
248,Aubrey told the waitress that they were expecting a large number of friends and needed a private room.,What did Aubrey need to do before this?,call the restaurant and make reservations,ask their friends about the waitress,invite their friends to another restaurant,A
249,Cameron strained every avenue during the investigation to be thorough.,What does Cameron need to do before this?,make sure they didn't miss anything,catch the killer quickly,needed to see the evidence,C
