,context,question,answerA,answerB,answerC,correct
20216,Quinn was getting sick of Aubrey's attitude. Aubrey lost the attitude for Quinn's sake.,How would Quinn feel as a result?,upset with her,pleased with her,mad at her,B
20217,Robin spun the wheels of her new bike before getting on and riding off with a smile.,How would you describe Robin's reaction?,excited about the new bike,unsure if she can ride a bike,not sure how to change a tire,A
20218,Addison was the class president after a long campaign that took a lot of work.,What does Addison need to do before this?,ignore their ideas,leave the campaign trail,defend their ideas,C
20219,"Sasha went for a walk in the park but got lost, after a while they got their barings again and made their way back to the carpark.",Why did Sasha do this?,go to the park,go home,Put their car in park,B
20220,Aubrey went to a routine doctor visit and found out she was dying of cancer.,How would Aubrey feel?,shocked,rejuvenated,excited,A
20221,Bailey found Carson's solution and it was just a simple gas filling up and nothing else.,What will happen to Bailey?,relief,get gas,fill up their gas,C
20222,Kai taught students the class on how to weld with metal objects.,How would Others feel as a result?,quite ignored,very ignorant,quite learned,C
20223,Quinn played games on Kai's computer because Kai had left to run errands.,What does Quinn need to do before this?,try a new game,load the game,play more games,B
20224,Bailey layered the blankets over Carson when he was not feeling well.,What will Carson want to do next?,give him soup,run a marathon next,return the favor next,C
20225,"The concert had ended so Austin and Bailey were riding the bus back to the neighborhood. Austin's stop was only a few blocks away. So, Austin kissed Bailey quickly.",What does Austin need to do before this?,talk about the problems at work,make a grocery list,chew a breath mint,C
20226,Jordan was playing a game with Sasha and scored a goal.,How would you describe Jordan?,overjoyed,exhilarated,a good player,C
20227,An angel came unto Robin and Ash and Ash knelt and raised his hands in fear and awe.,Why did Ash do this?,show respect to the angel,bow down to the angel,stay very still,A
20228,Jan lived happily every after after she find the job of her dreams.,How would you describe Jan?,walking through a dream,living a fairy tale,living her dream,C
20229,Kendall gave the person a reward for working hard on the job.,How would you describe Kendall?,normal,someone who appreciates effort,calm,B
20230,Sasha called Tracy forth to explain their side of what happened the night of the crash.,What will happen to Tracy?,testify in court,lose the car,get in trouble,A
20231,Tracy tried exercising at home. It was hard to discipline themselves.,Why did Tracy do this?,get a trainer,go to the gym,save money,C
20232,"Sydney offered Casey a ride home after school, and took her by the store on the way there.",What did Sydney do?,went by the store with Casey,drove through a puddle and got Casey wet,went straight home alone,A
20233,Carson found the doll that they had been looking for in the garage.,Why did Carson do this?,look and go through the carport for the missing toy,search through the carport for the missing toy,give the doll to somebody,C
20234,"Despite Addison's repeated attempts to process a refund in the computer system, the customer insisted that the money had never been given back. Addison called the customer into Skylar's office. With years of management experience, Skylar would know how to resolve the conflict.",What does Addison need to do before this?,Brew a new pot of coffee in the break room and eat a sandwich,Print several copies of the relevant emails and complaint reports,was inexperienced,B
20235,Alex noticed how outdated Carson's bathroom was so she took the liberty to remodel Carson's bathroom.,What will happen to Alex?,sell the house,live in the bathroom,gather materials,C
20236,Jan gave Kai's husband a hug and kiss on the lips.,How will Kai want to react to this?,be happy,yell at Jan,kiss Kai,B
20237,"Kendall was new at school and was trying to find her way around. The bell rang and she walked into class, but was in the wrong class.",What will Kendall want to do next?,needed to get lost,had to start school,find her class,C
20238,Cameron are so much Italian food to celebrate the holiday that his stomach hurt.,What will Cameron want to do next?,go swimming,enjoyed the food,go for a walk,C
20239,Skylar took their dog to a park and he played with other dogs.,How would Skylar feel afterwards?,frustrated,happy,angry,B
20240,Alex took the dog out.  They forgot to do it this morning.,Why did Alex do this?,make themself happy,make sure they remember next time,let the dog relieve themself,C
20241,Austin threw some candy at their friend because they were being very rude.,Why did Austin do this?,find candy,get their attention,pick up candy,B
20242,cameron was a nice person so he gave casey a drink.,What will happen to Cameron?,be hated,buy the next round,be thanked,C
20243,Austin saw that it could be made if you just spent a little more time trying to see how to fix it.,How would Austin feel afterwards?,angry,proud of himself,annoyed with himself,B
20244,Alex drove back after they found out that the park was closed.,What will Alex want to do next?,find something else to do,go back home,rob the park,A
20245,"Aubrey was taking a film class, so she made a film with her friends.",What will happen to Aubrey's friends?,learn how to act for the film,not help Aubrey,speak in a foreign language for the film,A
20246,Bailey told about the time they got arrested in order to scare the kids a little so they would behave.,What does Bailey need to do before this?,figure out how to tell the children's story,have the experience,tell the kids to stop being naughty,B
20247,Taylor expressed their side of the story clearly to the detectives asking questions.,What will Taylor want to do next?,get a lawyer,lie to the cops,become evasive,A
20248,The keys were locked inside his car so Carson was running late for his hour commute.,What will Carson want to do next?,take a nice relaxing bath,call a locksmith to get his keys,sit down at the table and read the news,B
20249,Addison met Sasha's emergency text and went to Sasha immediately.,What will happen to Addison?,okay,go shopping,ignore Sasha,A
20250,Remy went bike riding after feeling lazy for sitting on the couch all day.,How would Remy feel afterwards?,like he had done something lazy,like he had done something useful,in bad shape,B
20251,Sasha expressed Skylar's feelings in terms. Sasha thought she'd done a good job.,What will Skylar want to do next?,Show indifference,Show her grad gratitude,Walk away,B
