,context,question,answerA,answerB,answerC,correct
30216,Casey rendered every frame of the project they were doing so it would be the best it could be.,Why did Casey do this?,do the same as the rest,do a good project,render every frame well,B
30217,"Aubrey's family was going to go fishing. She wasn't sure if she wanted to go, but Aubrey decided to go fishing together with them.",How would you describe Aubrey?,a mean person,good,a caring person,C
30218,Kendall stayed home from school because he has been feeling sick to his stomach.,What does Kendall need to do before this?,take some medicines,be a student,rest for two hours,B
30219,Robin just moved to town and didn't start school till after the year had begun.,How would you describe Robin?,calm,normal,ketchup on school,B
30220,Carson learned how to sew with the informative book she read.,What will Carson want to do next?,practice more,buy a book on how to sew,read the book on how to sew,A
30221,Ash was trying to avoid going home because their roommate was upset with them.,How would you describe Ash?,excited,worried,confident,B
30222,Addison opened a lemonade stand outside and sold lemonade.,How would you describe Addison?,proud,excited,someone selling lemonade,C
30223,Carson joined their husband at the home supply store to look for new furniture.,What will Carson want to do next?,go to another store,needed to drive to the location,look for furniture,C
30224,Lee met the man of their dreams and they went on their first date.,What will happen to Lee?,think of a date,have a good date,loved,B
30225,Remy hit the buffers of the lane when he threw the bowling ball.,What does Remy need to do before this?,learn to ski,throw the bowling ball,go to school,B
30226,Austin made Addison an announcement because he wanted to help her out.,What will Austin want to do next?,yell at Addison,back out of what he said,satisfied,B
30227,It was getting late and Jan needed to go quick back home.,How would Jan feel afterwards?,rushed,great,good,A
30228,Lee and Alex disagreed on a number of issues. Alex made war with Lee.,How would Lee feel as a result?,cooperative,reasonable,distraught,C
30229,"A truck was speeding fast while she was crossing, yet Sasha made it across the street in time.",How would Sasha feel afterwards?,annoyed that she make it safely to the other side,grateful that she made it safely to the other side,a fast person,B
30230,Casey filled Sydney's heart with jealousy after he started dating someone.,What will happen to Sydney?,become friends,be happy with a new love,hate each other,C
30231,"After borrowing money from lone sharks and losing it, Lee really needed money.",Why did Lee do this?,was a fan of sharks,was in trouble,borrow more money,B
30232,Skylar learned German on YouTube when she had a crush on a German boy.,Why did Skylar do this?,date an Italian boy,flirt with the German boy,communicate with her crush,C
30233,Ash came across Alex to buckle his seat belt.,How would you describe Ash?,angry at Alex,helpful to Alex,exhausted with Alex,B
30234,"After coming home from grocery shopping, Ash realized she forgot to buy milk, so Ash sent their daughter to the store to get some.",What will Ash want to do next?,put the milk in the refrigerator,throw the milk away,go to the store again,A
30235,"Kendall developed and tested a theory, despite years of being mocked by their colleagues.",Why did Kendall do this?,rub it in their faces,spite those who made fun of them,prove their theory was easy,B
30236,Addison and Jesse put an end to Riley once and for all.,What will Jesse want to do next?,run away,consult with Jesse on what to do next,help Jesse cover their tracks,A
30237,Austin understood thoroughly the implications of the situation and kept on going.,How would Austin feel afterwards?,anxious,good,Well informed,A
30238,"Alex was kept up late from his new pet singing.  His new pet was a bird and he couldn't take it anymore, so he had to return it.",What will Alex want to do next?,Because the bird kept him from sleeping,forget about getting a pet,ride a rollercoaster,B
30239,Jesse made Alex's impression memorable with the way that Jesse had set the party up.,What does Jesse need to do before this?,please Alex,impress Alex,needed to plan the party,C
30240,"Even though they were told not to touch the thermostat, Austin raised the temperature by a degree.",How would Others feel as a result?,like Austin can't follow directions,mischievous,naughty,A
30241,Aubrey made Sydney explain why she made the mistake she did.,What will Aubrey want to do next?,likes to be in charge,teach them,explain to Sydney what she did,C
30242,"Kendall had raised a lot of money to help with Ash's medical bills, he surprised Ash's wife with the money.",How would Kendall feel afterwards?,was happy to help a friend,was annoyed at helping a friend,felt badly,A
30243,Addison liked running a lot so he went for another jog.,How would Addison feel afterwards?,Well exercised,Lazy,Full of energy,A
30244,"Addison was very bored during one long late summer day, having no idea how to pass the time.",How would you describe Addison?,excited,that she needs a hobby,apathetic,C
30245,Austin sat at the table and had a full dinner.,How would Austin feel afterwards?,A person who eats well rounded meals,tired,would fee powerful,B
30246,Jordan persuaded the citizens to vote which impressed everyone around him.,How would others feel as a result?,very impressed,very unimpressed,very angry,A
30247,Cameron really wanted to play basketball so he went outside to the court to play.,What will Cameron want to do next?,shoot some baskets,spike the ball,miss some baskets,A
30248,Kai also picked up a knife to cut her pineapple.,Why did Kai buy the knife?,save money and not buy anything,be able to cut and eat her pineapple,eat the pineapple,B
30249,"A fly was bothering all of the workers in a busy kitchen, so Bailey killed it with a stone.",How would Others feel as a result?,Others would be angry for the violence,Others would keep trying to kill more flies,gratitude for the fly being gone,C
30250,Lee finally made it back to the car after getting lost during their long hike in the mountains.,How would Lee feel afterwards?,like going to a restaurant,relieved to be done,like going out to party,B
30251,Jordan spit on the dummy after it kept falling over when he hit it.,How would Others feel as a result?,A mean person,happy,disgusted,C
30252,Jordan made room for Tracy at the dinner table that night.,How would you describe Jordan?,a furniture maker,a chef,welcoming and aware,C
30253,Austin was asked about the project and discussed every aspect of it.,What will Austin want to do next?,yell at others,show others how things work,leave in frustration,B
30254,"After moving to a new city and losing his phone, Lee got his phone back.",How would Lee feel afterwards?,thankful for quickly finding his lost phone,smart,happy to be able to call his friends back,A
30255,Riley gave Tracy's candy to their friends because Tracy asked them too.,What will Riley want to do next?,thank Riley,see if they enjoy it,get more candy,B
