,context,question,answerA,answerB,answerC,correct
25214,Taylor learned karate and was one of the best in class.,How would you describe Taylor?,immature,hardworking,lazy,B
25215,Bailey cooked their first meal for their friends and everyone enjoyed the food.,How would Bailey feel afterwards?,like a good friend,very happy about it,full,B
25216,"Everyday, Tracy made Bailey a sandwich for lunch.",Why did Tracy do this?,make sure that Bailey has something healthy to eat,eat the sandwich,munch on the sandwich,A
25217,Quinn created a file on Cameron when he suspected he committed the crime.,What does Quinn need to do before creating the file?,flee the country,suspect Cameron,quit his job,B
25218,Tracy went on a business trip to meet with colleagues. She became aware that she needed to schedule more meetings. She stayed a few extra days.,Why did Tracy do this?,enjoy the luxuries of the hotel,visit the local amusement park,complete everything before returning home,C
25219,Sydney asked if she could come to the dance but was refused due to her age.,What does Sydney need to do before going?,become an adult,send Sydney home,scold Sydney for trying,A
25220,Aubrey leant towards Lee so that they could give them a kiss.,How would you describe Aubrey?,a cold person,a nice person,a mean person,B
25221,Carson decides to get a drink of water as they are thirsty.,What does Carson need to do before this?,gets up of the chair and heads to the kitchen,Because Carson was thirsty,goes to the bath tub,A
25222,Cameron bought a new wallet that they put their money into that day.,What will Others want to do next?,get their own wallet,put more money in the wallet,ride a pony,A
25223,Sydney got fired today. Sydney will be ok. They know people.,What will Sydney want to do next?,stay at home,write a resume,Revise their resume and apply for new jobs,C
25224,Kai stayed home from school after realizing she was running a fever.,What does Kai need to do before this?,avoid infecting classmates,get sick before this,quit school before this,B
25225,Bailey found a huge way to express love is to be genuinely interested in the life of those you care about.,Why did Bailey do this?,show others that she cares,call all her family members,scare everyone with her emotions,A
25226,After years of thinking he was dead Robin finally met their father.,How would Robin feel afterwards?,apathetic,relieved,paranoid,B
25227,Alex woke up feeling sick and refused to go with the rest of the family on a day trip.,Why did Alex do this?,Stay home and try to get better,Stay home and cook for everyone,Stay home and work on chores,A
25228,Casey celebrated the lord's birth every Christmas holiday with the family.,How would Casey feel afterwards?,like a bad person,like a good christian,like a bad christian,B
25229,Kendall was the manager at work and told Carson the things that needed to be done.,How would Kendall feel afterwards?,ugh,good at delegation,Glad Carson can help at work,B
25230,Sasha got their new dog Cameron fixed at the veterinarian's clinic.,What does Sasha need to do before this?,needed to give birth to Cameron,make sure the dog was healthy,needed to have adopted Cameron,C
25231,"Quinn was short on money and needed to get a new car, so he went to the bank and got a loan.",Why did Quinn do this?,wanted to get a new car stereo,figure out what amount he needed for the loan,wanted to get a new car,C
25232,Carson studied all week to prepare for the upcoming exam.,What will Carson want to do next?,do well on the exam,party all night,get a good night's sleep,A
25233,Taylor made Kai attack the other team so they could win the game.,What will Kai want to do next?,lose the game,go home,attack the team,C
25234,Casey made a profit after working hard at the business.,How would Casey feel afterwards?,like they didn't matter,like a bad employee,like a good employee,C
25235,Carson broke their fall instinctively by putting his hands out and catching himself.,Why did Carson do this?,avoid injury,trip on the stairs,go for a walk,A
25236,Kai made them meet halfway and carpooled the rest of the way to work.,What will Kai want to do next?,drive to work,wanted to go to work with friends,do their best at work,A
25237,"Cameron brought Taylor home. They talked for a minute and the Cameron left, he was hungry and tired.",What will Cameron want to do next?,Go home and rest,go back to Taylor's,Drive too fast,A
25238,Lee met the nation's leader because there were some talks about the nation's nuclear weapons program.,What will Lee want to do next?,get the leader to keep making nuclear weapons,stop the weapons,negotiate a deal,C
25239,"Showing no mercy, Queen Jan ordered the convicted man to be put to the sword at dawn.",What will Others want to do next?,have the priest ready,Protest his death,alert the executioner,B
25240,Carson wanted to build an airplane model and was able to make it in his spare time.,How would you describe Carson?,untalented and uncreative,lazy and unmotivated,dedicated and creative,C
25241,Jordan was looking for a sturdy place to build a castle. Jordan built their castle upon a rock.,What will Jordan want to do next?,have a desire to build a castle,staff the castle,build a catapult,C
25242,Aubrey sprained an ankle badly while playing soccer after getting out of school.,What will Aubrey want to do next?,needed to leave school,go to the soccer field,get an x-ray,C
25243,"Cameron passed Taylor the law notes, since Taylor had missed class the other day.",What will Cameron want to do next?,give the notes back,they were study buddies,explain the confusing parts,C
25244,Kai wanted to help Jesse with his campaign. Kai served Jesse's needs well.,What will Kai want to do next?,continue support,kind,do less,A
25245,Riley carried Aubrey's bag far into the ocean to hide it.,What will Aubrey want to do next?,go home,did this to keep a secret for someone,go swimming,A
25246,Sydney and Kendall were having fun and acted out scenes through the ages.,What will Kendall want to do next?,enjoy herself,show off their work,do move science,A
25247,Jesse was pregnant and about to have a baby. Addison rushed Jesse to a hospital.,How would you describe Addison?,a professional driver,a business leader,a helpful person,C
25248,Sydney turned every chair around looking for his lost keys near the table.,What will Sydney want to do next?,find his keys,wash the table,make a quick run to the gas station,A
25249,Carson kept Tracy alive by giving Tracy CPR and performing mouth to mouth resuscitation on them.,How would Tracy feel as a result?,was forwarded in doing CPR,grateful for Carson's help,skilled and capable,B
25250,"A college professor assigned his students to small groups and come up with a project involving horses and make a presentation to the class. Sasha knows more about the topic than the rest of her group members. In order to complete the assignment on time and correctly, Sasha called all the shots.",What will Sasha want to do next?,buy a horse to use during the presentation,create a timeline for completing the project,assign tasks and duties to her college professor,B
