,context,question,answerA,answerB,answerC,correct
10216,Tracy had to designate a person to be their emergency contact at their place of work.,Why did Tracy do this?,wanted to pick someone reliable,wanted to pick someone unreliable,wanted to pick someone at random,A
10217,Addison found out about the mans secret from is brother.,What does Addison need to do before this?,have a conversation with the brother,sleep with the brother,learn more about the man,A
10218,Robin decided to follow Austin to ensure that they didn't get lost.,What does Robin need to do before this?,Guide them on there journey,Show them the way,needed to be unsure of the way there,B
10219,"The teacher asked the students to brainstorm, so Jesse wrote a note on the board.",Why did Jesse do this?,was very shy in class,was a poor student,wanted to share her thoughts,C
10220,Carson played soccer in the park and had a good time winning the game.,Why did Carson do this?,lazy,passive,strong,C
10221,Bailey stopped in front of Riley to give the news about the explosion.,Why did Bailey do this?,hug riley,smart,hold riley,A
10222,Kai did something special when they realized that the townspeople were having trouble.,What will Others want to do next?,Hug Kai,ask questions,Arrest KAi,A
10223,Sasha was looking for advice on how to start a business ans talked to the owner of a large company.,How would you describe Sasha?,unmotivated,smart,stubborn,B
10224,Skylar really fancied Kendall and at an opportune moment Skylar tilted Kendall's head back. .,What will Skylar do next?,kiss Kendall,enjoy the intimacy,not be passionate with Kendall,A
10225,Austin did not let anyone come to the party cause he was very depressed.,What will Others want to do next?,visit a psychologist,enjoy the party,not go,C
10226,Sasha wanted to go to the zoo all summer long and asked her parents eveyr day.,How would you describe Sasha?,happy,not a fan of animals,an animal lover,C
10227,"Tracy was supposed to help Alex, but led their existence nowhere.",What will Alex want to do next?,talk to alex,help themselves,get revenge,B
10228,Carson moved things forward on the project after a long day of work.,What will Carson want to do next?,The project was due the next day,was running behind on the project,solve problems,C
10229,Sasha liked the dinner very much and complimented their friend for cooking so well.,What will their friend want to do next?,thank Tom,serve dessert,chew food,B
10230,Carson persuaded their friend to accept the invitation to go to the birthday party of his grandma.,What will happen to Others?,enjoy the movie,accept the invitation,go to the party with his friend,C
10231,Alex found a cat hiding in the alley.,How would you describe Alex?,sad,upset,kind,C
10232,"Taylor found out Jan had been cheating on him, so he kicked her out.",How would Jan feel as a result?,was quite angry at Jan,guilty for it,happy about it,B
10233,Bailey stole a car and brought it to a friend who needed a car.,What will Bailey want to do next?,steal another car,go to a party,wanted to look out for their friend,A
10234,Skylar spoke to a friend about her past experience at the zoo with her mother.,What will Skylar want to do next?,listen to their friend about their stories,vandalize the zoo,never talk to her mother,A
10235,Cameron and their friends were throwing Kendall a surprise party. Cameron announced Kendall's arrival.,What will Cameron want to do next?,smile give Kendall a hug,become angry and hostile to Kendall,knock Kendall over and tell her to leave,A
10236,Skylar made Addison do the science experiment to teach them the science.,How would Skylar feel afterwards?,an enthusiastic teacher,a good teacher,Good to help them learn,C
10237,Kai loved Carson even through all the insecurities that Carson had inside of them.,How would Carson feel as a result?,kind,loved,committed,B
10238,Addison had a great trip at the park for a few hours.,How would you describe Addison?,happy,lazy,tired and sore,A
10239,Casey decided to go on a hike however it started to rain.,What will Casey want to do next?,set up camp to take cover,enjoyed the rain,head home after finishing the hike,A
10240,Addison hurt their head playing football with his friends.,How would Addison feel afterwards?,not well,bruised,like he needed to relax,A
10241,Sasha helped Jan to make an awesome rock camp for them to enjoy.,How would Sasha feel afterwards?,Skeptical,Happy,into geology,B
10242,jan did a backflip with weights on his back so he impressed a girl.,How would Others feel as a result?,as entertained,as bored,as annoyed,A
10243,Addison's friend made a silly noise at them and Addison was trying to be funny and bared their teeth.,What does Addison need to do before this?,hear the noise,call their friend,keep laughing,A
10244,"Jesse was locked out of his car, so Lee brought him a spare key.",How would Lee feel afterwards?,happy to help,foolish,angry with him,A
10245,"Jesse selected the item they thought would be best, but they ended up picking the worst possible item somehow.",Why did Jesse do this?,useful,try and be helped,select the superior item,B
10246,"Bailey loves playing football, but he didn't make the high school team even though the coach is his father. Bailey has many friends that live in his neighborhood. He decides to try to set up a game with his friends so that he can play football after school.",What does Bailey need to do before this?,pick team captains for each of the teams,tell his father he didn't make the team,play football,C
10247,"Remy wanted a new relaxing activity, so Remy started reading.",How would you describe Remy?,reckless,relaxed,laid back,C
10248,Skylar picked their favorite movie and bought tickets for tonight.,What will Skylar want to do next?,go to bed,go to a different movie,invite more people,C
10249,Carson ground Quinn's hips when they were dancing with them one day.,What does Carson need to do before this?,dance with Quinn,fight with Quinn,get laid,A
10250,Sydney asked Quinn questions about the upcoming exam for school.,What will happen to Sydney?,she will learn,she won't know,she will give up,A
10251,Kai had been interested in Riley for a long time and finally got the courage to ask her to prom.,Why did Kai do this?,didn't know who else to ask,has feelings for Riley,didn't want to go alone,B
