,context,question,answerA,answerB,answerC,correct
15213,Addison bought a gym membership after trying on her clothes.,Why did Addison do this?,be lazy,get fat,get in shape,C
15214,Alex got a new car and parked it in front of their driveway in the morning.,Why did Alex do this?,show their car off,go to bed,go to a farm,A
15215,Skylar made Quinn crazy when she kept asking questions.,How would Skylar feel afterwards?,embarrased,proud,happy,A
15216,Skylar monitored the patient's breathing carefully in order to make them better.,Why did Skylar do this?,make the patient get well,continue monitoring the patient's vitals,wanted to care for the patient,C
15217,Tracy begged Carson to let go of the old toy he never used.,Why did Tracy do this?,git rid of unneeded things,set toy on fire,ask about the toy,A
15218,"After winning the state championship, Riley carried a ball around like it was a trophy.",What will Riley want to do next?,deflate the ball and throw it away,win the game to get the trophy,tell everyone about the championship,C
15219,Austin ran his fingers through Bailey's hair and she leaned in to kiss him.,How would Austin feel afterwards?,angry and upset,relieved and hopeful,upset and offended,B
15220,Skylar took the kids to the pizza parlor and arcade and let them wear themselves out.,Why did Skylar do this?,wanted to keep playing arcade games,go home and rest,wanted to get them to bed on time,C
15221,"Jesse brought home the food, after their wife said it would be easier than cooking for the evening.",How would you describe Jesse?,culpable,reliable,that they made their wife happy,B
15222,Lee paid enough attention in school where they didn't have problems with their homework.,What will Lee want to do next?,think about class,talk about their grades,get good grades,C
15223,Jan got Jesse's parents a gift for their anniversary last weekend.,What will happen to Jan?,be thanked,make his parents jump,make his parents cry,A
15224,Bailey loved their beard and was glad they grew it out.,What will Bailey want to do next?,grow a bear,think the beard looked good,shave it,B
15225,Kendall wanted to end this war. Kendall moved the army in the direction of the enemy's fort.,Why did Kendall do this?,visit with the enemy general,make sure their soldiers died,face the enemy and end the war,C
15226,Jesse assisted the students in developing a rocket to enter in the contest.,How would you describe Jesse?,feeling passive,feeling lazy,feeling smart,C
15227,"Austin could not get the machine to work, so Austin abandoned the plan altogether.",How would Austin feel afterwards?,Competent,Defeated,Accomplished,B
15228,Is the poem related to the others and how would another poem be helpful for taylor .,How will the new poem help the others?,Help taylor be  the best poet in the city,Help give a better understanding of the previous poems,win the poetry contest,B
15229,Sydney diagnosed Riley with a sinus infection and wrote a prescription.,What does Sydney need to do before this?,needed to observe the patient,needed to not have gone to medical school,take the medication,A
15230,Remy was a doctor who was tending to Tracy. Tracy gave Remy expressions of pain.,What will happen to Tracy?,ugh it out,explain to Remy,endure the pain,C
15231,Aubrey went home sad after her teacher gave her a failing grade.,How would you describe Aubrey?,an honor roll student,a poor student,good at schoolwork,B
15232,Kai got shocked when he heard about the death of his uncle.,How would Kai feel afterwards?,going through a tough time,Sad,a nephew,B
15233,Casey took the phone even though it did not belong to him.,How would Casey feel afterwards?,relieved,rotten,proud,B
15234,Lily was applying to nursing school and asked Lee for a recommendation letter.,What did Lily need to do before this?,do good work for Lee to impress them,finish going to medical school,hopeful and excited,A
15235,"After sending his daughter to the store, Ash ate a lot of green beans and watched television.",What happened to Ash?,watched his daughter go to the store,enjoy the television,ate a lot of green beans,C
15236,Kendall threw Sydney into prison and had to go back to the office for file work.,What will Sydney want to do next?,locate Sydney and bring them in,take Sydney to the jail,strong,C
15237,Lee had a lot to say so he frequently talked too much.,How would Others feel as a result?,annoyed by Lee,loving towards Lee,like they said too many things,A
15238,Aubrey devoted their life to the work after being inspired by a needy child.,What does Aubrey need to do before this?,take a nap,be inspired,go to school,B
15239,Tracy gave Kai utterance about what they thought about the situation.,What will Tracy want to do next?,learn Kai's thoughts,Re-examine situation and come up with new ideas,Think about what Tracy has said,A
15240,Jan wrote Addison an article that could help boost Addison's career if it got published.,What will Addison want to do next?,tell Addison to submit it for publication,try to get a better job for Jan,try to get a better job,C
15241,Alex was a carpenter and they remodeled Carson's bathroom.,Why did Alex do this?,do damage to the home,do a bad job,do his job,C
15242,Skylar took the Brown family to the Superbowl for the whole day as a treat.,How would you describe Skylar?,a selfish person,a very generous person,a mean person,B
15243,Kendall devoted their day to the study that they were doing on animal behavior.,What does Kendall need to do before this?,study animal behavior for her exam,read her text books about animal behavior,get some animals,B
15244,Taylor fulfilled his obligations for the summer internship at the law firm.,What will Taylor want to do next?,Check in to see if anything else can be done,complete his internship at the law firm,Ignore a call from his student adviser,B
15245,Lee changed Casey's minds.,How would you describe Lee?,changed Casey's minds,lee changed a water tank,casey's mind changed of lee,A
15246,Casey got an invite from Ash but decided to decline the invitation.,What will Casey want to do next?,be unpleasant,harshly make the statement to Ash,show interest for other possible invites,C
15247,Jesse managed Carson's affairs when she was unable to do so.,How would you describe Jesse?,capable,like they did carson a big favor,rude,A
15248,Ash is a geography teacher in a secondary school. Today Ash is showing the children all the different countries in the world so they use pins to represent places on the world map.,How would you describe Ash?,useless,useful,stupid,B
15249,Kai was helpful and kept Kendall's hands toasty and warm.,How would you describe Kai?,rude and insulting,rude and ugly,helpful and warm,C
15250,Kendall decided to put Addison's work into action because she had great ideas and a good 5-year plan.,How would Addison feel after Kendall made this decision?,felt great because Kendall had great ideas,felt great because her 5-year plan was being implemented,felt great because her actions were paying off for Kendall,B
