,context,question,answerA,answerB,answerC,correct
157,Riley arrastou a lã sobre a cabeça de Sasha e afastou-se com a de,O que acontecerá com Sasha?,forte,culpa,ser ignorado por outros,B
158,Bailey uniu forças com os outros e eles lutaram contra o poderoso exército.,Como se sentiriam os Outros?,preguiçoso,separado,forte,C
159,Estava a chegar o tempo e Sasha preparou-se para ir à festa.,O que é que o Sasha vai querer fazer a seguir?,Chega a tempo da festa .,Certifique-se que eles foram à festa,socializar,A
160,"O carro do Jesse não ligou, por isso o Ash cumpriu o pedido desesperado do Jesse de levá-los para uma entrevista de emprego.",Como é que o Ash se sentiria depois?,útil,Agradeço que o Jesse tenha ido lá .,Como ajudaram o Jesse a arranjar emprego.,A
161,"No prédio abandonado, Carson olhou em volta, mas ouviu sirenes.",Porque fez o Carson isto?,Vai para o prédio.,- Não .,localizou o edifício,B
162,Alex colocou as coisas dela numa caixa e escondeu-as debaixo da cama.,Como se sentiria o Alex depois?,Muito egoísta.,"Depois, segredo.",Muito reservado.,C
163,A Tracy fez uma lista de compras para que pudessem ir às compras um dia.,O que é que a Tracy precisa de fazer antes disto?,lutar com as pessoas,Discutir com a família,Encontrar toda a comida na casa,C
164,A Sydney ganhou algum dinheiro extra passeando cães para poderem economizar para um novo computador.,Como é que a Sydney se sentiria depois?,preguiçoso,trabalhador,lento,B
165,O Ash herdou uma grelha incrível do pai da Tracy depois da morte dele.,Como é que o Ash se sentiria depois?,perfeito,Agradecido,É incrível.,B
166,A Jordan fez o cabelo e a maquilhagem da Sydney e a Sydney não ficou feliz com o resultado.,O que vai acontecer ao Jordan?,Aprender a amar o cabelo e a maquiagem deles,Arranja novos clientes.,Peça desculpa a Sydney .,C
167,Carson ajudou o Casey a fazer o jantar para todos os convidados que estavam na festa.,O que vai acontecer ao Casey?,Come todo o jantar.,Agradeça a ajuda do Carson.,Jantar,B
168,"A Ash tinha sido abandonada no início do dia, por isso, ela comeu sozinha.",Porque é que o Ash queria fazer isto?,Chorar à mesa .,Ainda temos jantar .,A fome a matar-se .,B
169,"Bailey foi ao parque no sábado, a jogar basebol com um amigo.",O que vai querer fazer a Bailey a seguir?,Também jogamos basebol.,Vê o jogo .,descanso,C
170,"Ash gostava de sair sem sapatos, gostava muito de estar descalço.",Como é que o Ash se sentiria depois?,desanimado,Gosta de estar ao ar livre.,feliz,C
171,A Tracy salvou a alma da Taylor convertendo-os à sua religião.,Porque é que a Tracy fez isto?,Salvar a vida eterna de Taylor.,Recolher muitas almas,Agradeço Tracy .,A
172,"Apesar de Robin ter pedido muitas substituições, a Jordan conseguiu a ordem da Robin corretamente.",Como descreveria o Jordan?,Uma boa empregada .,sentia-se confiante na sua ordem de tomar habilidades,Uma boa mecanógrafa.,A
173,A Skylar disse à Alex o que sentia por ele.,O que vai acontecer com o Alex?,Receber um beijo do Alex,ser abraçado pela Alex,Amado,C
174,"O Casey estava a ver a Aubrey, por isso viu-a a escrever um exemplo de um problema de matemática.",Como descreveria o Casey?,tão esperto,como desatento,tão estúpido,A
175,Evelyn estava a candidatar-se para a escola de enfermagem e pediu a Lee uma carta de recomendação.,O que é que a Evelyn precisava de fazer antes disto?,Faça um bom trabalho para Lee impressioná-los .,ignorado e desnecessário,Irritado por não lhe terem pedido.,A
176,Robin tinha o fim de semana de folga e queria relaxar. Robin decidiu ver um filme em casa.,O que é que a Robin precisa de fazer antes disto?,Como nos filmes.,- Não .,Não assista ao filme.,B
177,Kendall ajudou a começar a televisão para que outros pudessem assistir ao jogo.,O que os outros vão querer fazer a seguir?,Cheer em sua equipe,ficar em casa,Seja grato,C
178,"O Lee foi ao supermercado e escolheu o melhor bolo, depois levou-o para o Remy e deu-o ao Remy no aniversário deles.",Porque é que o Lee fez isto?,Celebrar o aniversário do Remy.,Ser cruel com o amigo deles.,Evite celebrar o aniversário do Remy.,A
179,"Depois que o gato deles desenvolveu um cisto no rosto, Cameron levou-o ao veterinário.",O que vai acontecer ao gato?,Leva a Cameron ao veterinário .,Ser colocado em adopção,tomar antibióticos fortes,C
180,Jesse estava prestes a voltar para o colégio na queda.,Por que Jesse fez isso?,livros e materiais escolares necessários,quis comprar as coisas para os pais,pós- graduação,C
181,Jordan tentou cozinhar pela primeira vez.,Como se sentiria o Jordan depois de cozinhar?,Aprende rápido.,Um trabalhador duro.,Como tentar fazer outra refeição.,A
182,"O Remy tinha um segredo profundo e precisava de esclarecer o ar, dizendo algo ao Austin.",O que é que o Remy vai querer fazer como resultado?,Espalha os feijões.,- Não .,Pergunta ao Austin o que eles acham.,A
183,Sasha expressou o pensamento de Skylar em termos simples que todos poderiam entender.,O que acontecerá com Sasha?,ser ignorado,ser ouvido,"- se está a tomar ou tiver tomado recentemente outros medicamentos para tratar a diabetes,",B
184,A Quinn sabia que faltavam os nossos amigos e pais e a Quinn surpreendeu-nos com uma festa e convidou todos os nossos amigos.,Como descreveria o Quinn?,indiferente,Alguém que se importa com os outros.,Queria,B
185,A Bailey fez a Taylor fazer uma contagem de inventário dos itens da loja.,O que é que a Taylor vai querer fazer a seguir?,Era o gerente da loja.,Queria saber quanto pedir.,- Armazenação e arranjo,C
186,"A Jordan tinha muitas pinturas preciosas que eram herdadas em sua casa, e um dia a Jordan",O que as pessoas vão pensar sobre a Jordânia?,quis vender várias pinturas em um leilão na casa,uma pessoa generosa,quis compartilhar as pinturas com o público com uma mostra de arte aberta,B
187,O Alex bateu no Quinn com o punho depois da escola.,O que é que a Alex precisa de fazer antes disto?,Saiam da aula.,São ambos incríveis.,Come o almoço.,A
188,O Remy esteve numa relação durante três anos antes de finalmente ter chegado ao fim.,O que é que o Remy precisa de fazer antes disto?,Estar com alguém melhor.,entrar em um relacionamento,Fazer com que se separem.,B
189,"A Ash queria sair com os amigos, por isso pôs equipamento de acampamento no carro.",O que é que o Ash precisa de fazer antes disto?,Vai para o México.,Ir acampar com amigos,ter um carro,C
190,Ash precisava de mais espaço e mudou Cameron mais de uma polegada.,O que Ash precisa fazer antes disso?,Desaparecer,ficar parado,gentilmente empurre Cameron sobre,C
191,A Bailey fez café e pequeno-almoço para a Sasha enquanto ela ainda estava na cama.,Porque é que a Bailey fez isto?,Serve-o num prato.,Queria mostrar agressividade.,Queria ser atencioso.,C
192,"Alex perseguiu a política de Carson, embora discordasse da mesma.",Como se sentiria Alex depois?,feliz,Controle,capaz de trabalhar com outros,B
193,Quinn sabia que a Tracy estava apaixonada por ele e fez tudo para evitar as ações românticas dela.,O que quer o Quinn fazer a seguir?,Não te aproximes .,Aprenda que a Tracy gosta dele.,Formar um relacionamento com ela,A
194,A Addison basicamente disse à Tracy para calar a boca enquanto estavam a brigar.,Como se sentiria Tracy?,feliz,desanimado,Forte e poderoso,B
195,O Taylor estava a jogar basquetebol com os amigos depois de vestir roupa de jogo.,O que é que a Taylor precisa de fazer antes disto?,Toca bem.,Preparem-se para o jogo .,ganhar o jogo com os amigos dela,A
196,Austin foi para a vida de Quinn e ficou exausto depois.,O que é que o Austin vai querer fazer a seguir?,Come a seguir.,Recooperar em seguida,- Não .,B
197,"Skylar não queria que ninguém mais ouvisse, e inclinou a cabeça de Kendall lentamente para sussurrar o enorme segredo.",O que a Skylar precisa fazer antes disso?,Mantenha o segredo,Segure a cabeça de Kendall,ouvir,B
198,"A Taylor teve de escolher, por isso decidiu salvar o documento.",O que é que a Taylor vai querer fazer a seguir?,Mostrar o documento a certas pessoas,destrói o documento,manter o documento em segredo,C
199,Taylor ofereceu a Ash a oportunidade de se juntar à sua equipe na liga esportiva.,Por que Taylor fez isso?,Peça o salário,Torne-se amigo de Ash,Evite uma ação judicial oferecendo um lugar a pessoas diferentes,B
200,A Sydney perdeu a confiança rapidamente aqui a tocar guitarra quando o Hank gozou com ela.,Como é que a Sydney se daria depois?,obter a opinião de outros jogadores mais experientes,Leccionar guitarra com o que a humilhou.,inseguro e inseguro,C
201,A Skylar estava prestes a fazer um grande negócio na empresa e tinha de obter a aprovação do Lee.,Como descreveria o Lee como pessoa?,uma pessoa mal-humorada,Uma pessoa feliz.,Como se tivesse tomado a decisão certa para a empresa.,C
202,Alex trabalhou com as mãos o dia todo fazendo brinquedos de madeira.,Porque é que a Alex fez isto?,Entretenimento de crianças,tornar-me milionário,ser cruel com as crianças,A
203,"Quinn era uma mestre de xadrez, então ela sempre batia em seus amigos no xadrez.",O que Quinn vai querer fazer a seguir?,Continue praticando xadrez,Ensine seus amigos a jogar melhor,Deixe seus amigos ganharem um jogo,B
204,A Jan estava a ficar cansada e a não conseguir ir a lado nenhum e decidiu dar outra oportunidade à Bailey.,Porque é que o Jan fez isto?,Queria distrair a Bailey.,Estava cansado demais para continuar a tentar.,Junta as peças.,B
205,"O Austin precisava de saber que roupas comprar, por isso mediu o Cameron.",O que é que a Cameron vai querer fazer a seguir?,Odeio Austin .,comprar as roupas certas,Agradeço o Austin .,B
206,O Cameron e os amigos iam jantar e ele ficou do lado dos que queriam ir ao restaurante preferido dele.,O que é que a Cameron vai querer fazer a seguir?,Ele queria ir para aquele lugar mais,Tenha um bom jantar .,Ele gostava mais daquele lugar do que do outro.,B
207,"Cameron, que é um trabalhador e gerente, finalmente contratou um novo empregado.",Como se sentiriam os Outros?,como realizar mais,Gosto de reduzir a carga de trabalho.,Como ser preguiçoso.,B
208,Sasha trabalhou muito naquele dia e dormiu a noite toda.,O que é que o Sasha precisa de fazer antes disto?,Trabalha duro novamente.,Sai da cama.,de ficar exausto,B
209,O Bailey gastou o tempo da Addison no seu discurso quando a Addison disse que estava bem.,O que vai querer fazer a Bailey a seguir?,Escreva o discurso,Agradeço à Addison pelo tempo.,fazerem os seus próprios preparativos,B
210,Tracy jogava futebol com seus amigos à tarde depois da escola.,O que é que a Tracy precisa de fazer antes disto?,Encontre a bola dela.,Agarra num taco de basebol,Arranja uma bola de basquete.,A
211,A Aubrey estava num restaurante e pediu à empregada um guardanapo.,Como é que o Aubrey se sentiria depois?,educado,A fazer o melhor que puder.,cauteloso,A
212,"Alex fez Addison rir contando piadas sujas, mas as piadas foram ouvidas pelo diretor da escola.",O que vai acontecer com o Alex?,Entrar em sarilhos.,Não te metas em sarilhos.,- Não .,A
213,A Addison comprou uma associação ao ginásio depois de experimentar as roupas dela.,Porque é que a Addison fez isto?,Seja preguiçoso.,engordar,- Não .,C
214,"Alex comprou um carro novo e estacionou-o na frente da garagem de casa, de manhã.",Porque é que a Alex fez isto?,Mostra o carro deles,Vai para a cama.,ir a uma quinta,A
215,A Skylar enlouqueceu a Quinn quando ela continuava a fazer perguntas.,Como é que a Skylar se sentiria depois?,Envergonhado.,orgulhoso,feliz,A
216,A Skylar monitorava a respiração do paciente cuidadosamente para melhorá-lo.,Porque é que a Skylar fez isto?,Fazer o paciente ficar bem,continuar a monitorizar os sinais vitais do paciente,Queria cuidar do paciente.,C
217,A Tracy implorou ao Carson para largar o brinquedo que ele nunca usou.,Porque é que a Tracy fez isto?,Livra-te de coisas desnecessárias.,Queimou o brinquedo.,Pergunte sobre o brinquedo,A
218,"Depois de ganhar o campeonato estadual, a Riley carregava uma bola como se fosse um troféu.",O que é que a Riley vai querer fazer a seguir?,Desinflar a bola e jogá-la fora,Ganha o jogo para ganhar o troféu.,Diz a todos sobre o campeonato.,C
219,O Austin passou os dedos pelo cabelo da Bailey e ela inclinou-se para o beijar.,Como é que o Austin se sentiria depois?,Irritado e chateado.,Aliviado e esperançoso,Infeliz e ofendido.,B
220,A Skylar levou os miúdos à pizzaria e aos jogos e deixou-os esgotarem-se.,Porque é que a Skylar fez isto?,Queria continuar a jogar jogos de arcade.,Vai para casa descansar.,Queria que fossem para a cama a tempo .,C
221,"Jesse trouxe para casa a comida, depois de sua esposa dizer que seria mais fácil do que cozinha",Como descrever Jesse?,culpabilizada,fidedigna,que fizeram com que sua esposa se agradou,B
222,Lee deu atenção suficiente na escola onde não tinha problemas com o trabalho doméstico.,O que queremos Lee?,pensar em classe,fale sobre os seus graus,obter bons graus,C
223,A Jan deu um presente aos pais do Jesse no seu aniversário no fim de semana passado.,O que vai acontecer com Jan?,ser grato,Fazer os pais saltarem.,Fazer os pais chorarem.,A
224,A Bailey adorava a barba e estava contente por a terem deixado crescer.,O que vai querer fazer a Bailey a seguir?,Crescer um urso,Acho que a barba estava boa .,Rapa-o .,B
225,Kendall queria acabar com esta guerra e levou o exército para o forte inimigo.,Porque é que a Kendall fez isto?,Visita ao general inimigo,Certificar-se de que os soldados deles morreram.,Enfrentar o inimigo e acabar com a guerra .,C
226,Jesse ajudou os alunos a desenvolver um foguete para participar do concurso.,Como descreveria o Jesse?,sentir-se passivo,sentir-se preguiçoso,Sentir-se inteligente,C
227,"Austin não conseguiu fazer a máquina funcionar, então Austin abandonou o plano completamente.",Como é que o Austin se sentiria depois?,Competente,Derrotado,Realizada,B
228,O poema está relacionado com os outros e como é que outro poema seria útil para Taylor .,Como o novo poema vai ajudar os outros?,Ajuda a Taylor a ser o melhor poeta da cidade.,Ajuda a dar uma melhor compreensão dos poemas anteriores,Ganhe o concurso de poesia,B
229,Sydney diagnosticou Riley com infecção sinusal e escreveu uma prescrição.,O que é necessário para Sydney antes disso?,necessitou de observação do doente,necessitou de não ter frequentado a faculdade de medicina,Tomar o medicamento,A
230,"O Remy era um médico que tratava da Tracy, que lhe dava expressões de dor.",O que vai acontecer à Tracy?,- Desaparece .,Explique ao Remy.,aguentar a dor,C
231,Aubrey foi para casa triste após a professora ter dado-lhe uma nota de fracasso.,Como descreveria Aubrey?,um aluno de honra,um aluno pobre,bom no trabalho escolar,B
