,context,question,answerA,answerB,answerC,correct
154,A Aubrey deu ao amigo um telefone para usar e ligar quando precisasse de ajuda.,Como descreveria o Aubrey?,em negrito,aborrecido,dar,C
155,Quinn ficou devastada ao ouvir a notícia e choraram durante horas.,Como descreveria o Quinn?,Em uma situação feliz,Em estado de depressão.,sentir-se calmo,B
156,Jan viu um filme romântico com o namorado da Lee.,O que vai acontecer com Jan?,- Não te preocupes.,- Não te preocupes.,Explique a Lee a situação.,C
157,Tracy levou o barco e levou-o para o porto para passar o inverno.,O que é que a Tracy precisa de fazer antes disto?,Cobrir o barco .,Tratar o barco no verão,saber conduzir um barco,C
158,Remy ouviu a música favorita deles enquanto conduziam o carro para casa.,O que é que o Remy vai querer fazer a seguir?,Canta junto,Dormir ao volante,Ouça mais canções,A
159,O Jordan gostou tanto do trabalho do Robin que eles queriam assinar um acordo.,O que vai querer fazer a seguir?,Escreve ou liga para a Robin .,Aceita o acordo.,Pára de fazer o trabalho.,B
160,"O Aubrey soltou o fecho das calças do Carson, ele queria o Aubrey desde que se lembrava.",O que é que o Carson vai querer fazer a seguir?,Fazer sexo com o Carson.,- E expulsa o Aubrey .,Leva-a para a cama.,C
161,A Kendall fez uma piada e piscou a vista à Skylar.,O que vai a Skylar querer fazer a seguir?,Pergunto-me sobre a Kendall .,Queria brincar.,Sorria para Kendall .,C
162,A mãe de Alex pediu-lhes para limparem toda a casa enquanto ela estava fora.,O que é que o Alex vai querer fazer a seguir?,Era um bom miúdo.,limpar o quarto deles,ser obediente,B
163,"O Jesse fez a Remy muito feliz, arranjando-lhe um cachorro.",O que é que o Remy vai querer fazer a seguir?,Compra de coisas para animais.,Não aceitar o animal de estimação,Não agradeça ao Jesse.,A
164,"Quinn exigiu o esforço de Alex para ter sucesso, mas Alex estava relutante em oferecer a ajuda deles.",O que quer o Quinn fazer a seguir?,cumprir um objetivo,Não oferecem nada ao Alex pela ajuda deles.,Peço ajuda ao Alex .,C
165,O Kai alimentou o cão do Remy depois de ela perder o dono num acidente de carro.,Como descreveria o Kai?,Cuidadoso,preguiçoso,egoísta,A
166,O Remy deu um presente à Skylar porque era o aniversário dela e o Remy era amigo dela.,Como é que a Skylar se sentiria?,Confuso com a situação.,Como se não quisessem ser amigos do Remy.,Agradecido ao Remy.,C
167,"Enquanto Skylar estava caminhando para casa do trabalho, eles acidentalmente foram pegos na cerca pelo casaco e rasgaram um buraco na manga.",Como Skylar se sentiria depois?,Satisfeito,Perturbado,feliz,B
168,Tracy fez um sanduíche para Bailey porque eles sabiam que Bailey precisaria de sua força.,Como você descreveria Tracy?,Negligência,pensativo,média,B
169,O Lee decidiu dar o seu tempo a uma instituição de caridade.,O que vai acontecer com os outros?,Que loucos eles dedicaram o seu tempo a uma caridade .,Infelizes consigo mesmos por darem tempo para a caridade.,ser grato que pudessem ajudar os outros,C
170,A Skylar trouxe os lápis depois de descobrir que a professora a viu a levá-los.,Como se sentiriam os Outros?,Ainda bem que a Skylar fez a coisa certa.,Envergonhado e arrependido.,Envergonhado com isso.,A
171,"A Tracy tinha desaparecido, então o Lee tentou ligar para o telemóvel deles.",Porque é que o Lee fez isto?,Deixe um correio de voz para a Tracy .,Certifique-se que a Tracy está bem.,Precisava de um telemóvel.,B
172,"O Taylor queria mostrar apoio, por isso, ele estendeu a mão da Alex com a dela.",Como descreveria a Taylor?,Seria aliviado.,como um carinho,Estou feliz por ter a Taylor como amiga.,B
173,A Bailey disse a hora errada para que as pessoas chegassem atrasadas.,O que vai querer fazer a Bailey a seguir?,Pensar na hora errada.,aproveitar a desonestidade dela,Verifique a hora certa,B
174,Casey coletou os pensamentos de Aubrey e os escreveu na grande revista vermelha.,Por que o Casey?,preguiça,smart,Controle,B
175,Alex manteve o equilíbrio de Addison porque ela não era boa com dinheiro.,Como a Addison se sentiria como resultado?,dutyful,aliviado,média,B
176,"Riley praticava rituais de boa sorte, então ele acreditava na sorte deles.",Como Riley se sentiria depois?,como azarado,Uma pessoa que pratica bruxaria,como especial,C
177,Gabriella estava se candidatando à escola de enfermagem e pediu a Lee uma carta de recomendação.,O que Gabriella precisava fazer antes disso?,Acabar de ir para a faculdade de medicina,não conhece muita gente,fazer um bom trabalho para Lee para impressioná-los,C
178,Quinn viu o artigo do Aubrey no jornal e achou que era muito informativo.,O que é que o Quinn precisa de fazer antes de ver o artigo?,Complimento-a .,tornar-se um autor,- Não .,C
179,"Embora o irmão mais novo deles fosse o responsável, o Ash escreveu o ensaio para eles.",O que é que o Ash vai querer fazer a seguir?,Não digas nada .,Diz às pessoas que eles escreveram.,fazer pesquisas,A
180,"O Jordan estava a caminho de casa, mas decidiu contornar o caminho do Jesse.",Porque é que a Jordan fez isto?,Visita o Jesse .,Desfrute de uma longa caminhada,magoar o Jesse .,A
181,"A Skylar não queria um novo emprego, por isso o Austin ajudou a Skylar a mudar de vida.",O que é que o Austin vai querer fazer a seguir?,Para que a Skylar pague por si .,Forçar Skylar a arranjar um emprego,Ajudar a Skylar a arranjar emprego.,C
182,A Skylar estava a almoçar com os amigos e disse-lhes que não gostava da comida que faziam.,O que vai acontecer aos amigos dela?,É mau que a comida não fosse boa o suficiente para a Skylar.,encontrar novos amigos,Dá mais comida à Skylar .,A
183,Sasha manteve os meus olhos abertos para que eu não adormecesse enquanto estudava para o teste.,O que vai acontecer com o Sasha?,Que lhe digam para sair.,Outros vão começar a ficar sonolentos .,ser apreciado,C
184,"Jordan era um novo pai e tinha acabado de inscrever seu filho na escola. Jordan levou seu filho à escola na segunda-feira pela primeira vez, onde Jordan chorou mais do que seu filho.",Porque é que a Jordan fez isto?,Ser o primeiro dia de escola,Vai para casa.,Ser o pai que chorou o dia todo,A
185,Ash prestava atenção na aula todos os dias para passar.,Como descreveria o Ash?,estudioso,simpático,um sentimento de realização,A
186,Kendall perguntou a Tracy se ela queria ir ver Lady Gaga; ela decidiu que não iria aceitar um não como resposta.,O que é que a Kendall fez?,Vendeu os bilhetes da Lady Gaga.,Decidiu que só aceitaria uma resposta de sim.,Fui ver Lady Gaga sozinha.,B
187,O Remy salvou a vida do Austin quando ele caiu na água.,Como se sentiria Austin?,Muito morto.,Um bom nadador.,muito salvo,C
188,A Addison sabia que podia tomar um atalho para fazer o projeto mais rápido.,Como se sentiria a Addison depois?,desanimado,feliz,um seguidor de regras,C
189,Segundo o artigo Carson aprendeu a ler.,O que é que o Carson precisa de fazer antes disto?,Leia muito rápido,ir para a escola,Estudar como sair,B
190,"O Jesse viu que tinha comprado o filme errado com um título semelhante, por isso levou o DVD de volta à loja.",O que é que o Jesse precisa de fazer antes disto?,Receber o reembolso do seu pagamento,Verifique o título do filme,Atira o filme fora.,B
191,Sydney afastou-o rapidamente antes de ter a oportunidade de os seguir para casa.,O que é que a Sydney vai querer fazer a seguir?,Atira-a fora.,Coloque distância entre a coisa e eles,Ela vai para casa .,B
192,"Sasha disse ao Quinn onde se deviam encontrar para comer, mas o Quinn nunca apareceu.",O que vai acontecer ao Quinn?,Planejam encontrar-se noutro dia.,Enviar mensagens de texto zangadas para Quinn,almoçar juntos,A
193,A Tracy forçou a Jan a fechar o olho enquanto ela descansava.,Porque é que a Tracy fez isto?,Não pensei antes de agir.,Peço desculpa ao Jan.,Descanse e relaxe,C
194,Tracy formou outra banda que tinha muitos músicos bons e talentos.,O que é que a Tracy precisa de fazer antes disto?,precisava ser novato.,precisava ser um músico hábil,Ouve a demo deles.,B
195,O Remy sabia tudo sobre o assunto depois de pesquisar a fundo.,O que é que o Remy precisa de fazer antes disto?,Vai para a escola antes disto.,Memorize mais,pesquisa anterior a esta,C
196,A Taylor levou o pobre cão que encontrou no caminho para o veterinário.,O que o veterinário vai querer fazer a seguir?,Declare o cão morto.,Enrola o cão numa toalha,Verifique se os cães estão bem.,C
197,Carson trabalhou o verão todo e poupou para poder comprar o seu primeiro carro.,Como é que o Carson se sentiria depois?,culpado,desperdício,orgulhoso,C
198,O Austin deu flores à Sasha no Dia dos Namorados para que soubesse que queria namorar com ela.,Como descreveria o Austin?,Desagradável,egoísta,romântico,C
199,"A Bailey era uma pirata e estava a ser executada, por isso teve de seguir a linha.",Como descreveria a Bailey?,Calma .,relaxado,como ansioso,C
200,A Skylar estava a construir um computador que era mais rápido do que eles podiam comprar. A Skylar fez o seu melhor.,O que a Skylar precisa fazer antes disso?,Termine seu computador,Ter conhecimento,Tenha um mouse,B
201,"A Bailey decidiu que uma educação é a chave para o sucesso, por isso quis ir para a faculdade.",O que vai querer fazer a Bailey a seguir?,Esquece a faculdade.,Obter bolsas de estudo,ser aceito numa faculdade,C
202,"Jan estava em uma banda de rock, então eles tocaram música com seu amigo.",Por que Jan fez isso?,fazer um vídeo de música,Faça uma festa,Sair da banda,A
203,A Jessie estava a usar ténis em vez de botas de trabalho no local de trabalho.,Porque é que o Jesse fez isto?,O Jessie pensou que se ele usasse tênis ele seria despedido .,Arranja um par de tênis.,A Jessie não podia pagar botas de trabalho para usar no local do trabalho.,C
204,O Carson foi ao cinema e divertiu-se imenso.,Como é que o Carson se sentiria depois?,Aborrecido e mau.,triste e zangado,Muito feliz.,C
205,A Aubrey abriu projetos na forma de um resgate de cachorros.,O que é que o Aubrey precisa de fazer antes disto?,trazer um bando de gatos,Recolher alguns canis,ter uma casa enorme com muitos tapetes,C
206,"A Jordan encontrou as chaves da Jan lá atrás, depois de ambos terem certeza de que tinham desaparecido para sempre.",O que vai querer fazer a seguir?,Diz à Jordan que ela encontrou as chaves dele.,Retire as chaves de trás.,Descanse a seguir .,B
207,Riley recentemente se tornou um Grande Irmão e ensinou a criança a pescar.,Como se sentiria Riley depois?,Ignorado,Admired,Nove,B
208,A Aubrey namorava a Skylar e queria casar com eles depois de se formarem na faculdade.,O que vai acontecer ao Aubrey?,Vai matar a Skylar e suicidar-se.,Começará a fazer planos de casamento.,Agradecerá à Skylar e vai-se embora aliviado.,B
209,Sasha recebeu a parte de Taylor pelo pagamento mensal do aluguer.,Como descreveria a Sasha?,Pagando o aluguel,Ficaria feliz.,Ficaria contente.,B
210,A Jan quer saber se a namorada do Aubrey quer organizar uma festa de bebé para o Aubrey.,O que é que a Jan precisa de fazer antes disto?,Vai atrás das costas do Aubrey e arranja o número de outra pessoa.,Pergunta à Aubrey qual é o número dela .,Liga à Aubrey e diz-lhe primeiro os planos.,A
211,O Ash estava de viagem e o Sasha não os via há semanas.,Porque é que o Sasha fez isto?,Abraçando-se,Queria ver o Ash outra vez.,Acompanhe as novidades,B
212,"O aniversário do irmão da Cameron é hoje, e eles têm estado a discutir muito ultimamente, por isso a Cameron não fez nada para lhes dar.",Porque é que a Cameron fez isto?,Sê um bom irmão .,Deseja ao seu irmão um feliz aniversário .,expressar os seus sentimentos,C
213,Skylar é um dentista que está tratando Kendall.,Como Kendall se sentiria como resultado?,profissional,nervoso,feliz,B
214,Jan tratou-a de forma diferente depois daquele dia na praia.,Como se sentiria Jan?,que ela nunca mais a trataria da mesma maneira .,Eles estavam chateados .,Eles estavam felizes.,B
215,A Jordan encontrou o caminho de volta da Riley porque a Riley estava perdida.,Porque é que a Jordan fez isto?,Seja um bom amigo.,Levar Riley para os pais deles.,"- Não, não.",A
216,Addison escreveu uma carta para Skylar explicando a situação para eles.,O que vai acontecer com Skylar?,Guarde a carta,Seja demitido,Fique no trabalho,A
217,Alex saiu da gaiola que uma pessoa os tinha colocado à força.,Como se sentiria o Alex depois?,arrependido,livre,qualificado,B
218,A Aubrey descobriu um vaso partido e decidiu perguntar aos filhos sobre isso.,O que os Outros vão querer fazer a seguir?,Saber que os filhos estão a salvo.,nega-o.,Assuma a culpa .,B
219,"Kendall e Jordan estavam assistindo a um filme, e durante uma cena dramática, Kendall viu uma lágrima escorrer pela bochecha de Jordan.",Como se sentiria Jordan?,sentir-se deprimido,sentir-se triste,tímido,B
220,Jordan passou mais tempo fazendo tarefas domésticas para que a casa pudesse ser limpa.,O que é que a Jordan precisa de fazer antes disto?,Obter materiais de limpeza,Esfregue o banheiro,Não quero limpar,A
221,Remy olhou seus pais nos olhos e mentiu para ambos.,O que vai acontecer com Remy?,Ser convencido pela mentira de Remy,ser punido,Ficar chateado quando eles aprendem a verdade,C
222,Robin tem que usar seus dias de férias antes que expirem e está decidindo se vai tirar férias na Inglaterra ou no Japão.,Que conselho pode dar Kai?,escolher o melhor local para ir de férias,Conta ao Robin sobre a vez que foi para a Inglaterra.,Vai de férias antes que seja tarde demais.,B
223,"Ash não conseguia decidir entre três livros para ler, mas finalmente decidiu ler um livro.",Porque foi que o Ash teve dificuldade em encontrar um livro?,pode ser indeciso,Analise o livro.,Leia o livro.,A
224,Carson mostrou à filha como andar de bicicleta em seu próprio treino prévio em Sakaja.,Como descreveria o Carson?,um treinador de bicicleta para a filha deles,Um treinador de bicicleta da filha deles.,Amado,A
225,"Tracy ganhou o título, mas não mencionou que Skylar contribuiu para o sucesso de Tracy.",Como descreveria o Skylar?,como tracy não é um bom amigo,triste que Tracy não lhes tenha mencionado,ad,B
226,"Depois de perceber que seus pais estavam tendo uma luta violenta em casa, Robin deixou os amigos de Bailey passar a noite no quarto de hóspedes.",O que vai querer fazer a Bailey a seguir?,Ajudar os amigos a se adaptarem,Ser útil para eles naquela noite,Ver se querem sair esta noite.,A
227,Robin parou de comer a comida para economizar espaço para a sobremesa.,O que Robin vai querer fazer a seguir?,empurre seu prato para longe,tem sobremesa,Diga não aos segundos,B
228,"Querendo evitar que a luta em curso explodisse, Aubrey tentou fugir.",O que é que o Aubrey vai querer fazer a seguir?,Queria evitar a luta.,fofocas,garantir a sua segurança,C
