,context,question,answerA,answerB,answerC,correct
156,A Bailey apontou o dedo para o céu porque viu um avião e uma manada de gaivotas.,Porque é que a Bailey apontou?,Vi um bando de gaivotas,Vi gaivotas em um avião,Informe a família dela.,C
157,A Aubrey apaixonou-se pelo Remy depois de uns encontros.,O que é que o Aubrey vai querer fazer a seguir?,Ataque Remy,Evite o Remy.,Envia uma carta de amor ao Remy.,C
158,"A Addison teve um dia muito ocupado, a Addison dormiu bem à noite.",Como descreveria a Addison?,cansado,energético,fiel,A
159,O Bailey foi à loja comprar algumas coisas que precisava para o jantar de hoje.,O que é que a Bailey precisa de fazer antes disto?,Faça uma lista,Come uma boa refeição,Deixe a carteira em casa.,A
160,Robin estava a apresentar o seu irmão Jordan à sua nova namorada e Jordan fez uma boa primeira impressão contando piadas.,O que vai querer fazer a seguir?,Insultar Robin e a namorada dele .,Conhecer melhor a namorada do Robin.,rir das piadas do Jordan,B
161,A Jordan disse à Kendall para ficar calada depois de eles terem feito uma piada sobre eles.,O que vai querer fazer a seguir?,- Faça-os ficarem zangados .,Conta mais piadas.,Para Kendall não ser tão tola,C
162,"Sasha era moderada, ela variava sua opinião política com frequência, dentro de limites.",Como descreveria a Sasha?,Era demasiado de princípios.,Era um extremista.,era principalmente flexível,C
163,"O Remy ia levar comida para a mãe deles, mas percebeu que ela deixou a comida na geladeira.",O que é que o Remy precisa de fazer antes disto?,Vai ver a mãe dela imediatamente .,Vai direto para a mãe dela.,Vai buscar a comida do frigorífico.,C
164,Remy morava em casa para ajudar sua mãe enquanto ela estava se recuperando da gripe.,Como Remy se sentiria depois?,um filho carinhoso,Ainda bem que ela poderia ajudar,melhor,B
165,Quinn é o sargento do Alex nos Rangers do Exército.,Como Alex se sentiria?,triste,orgulhoso,envergonhado,B
166,Cameron comprou uma nova televisão mesmo quando a velha quebrada ainda estava em casa.,O que é que a Cameron vai querer fazer a seguir?,Compre a televisão velha.,Despeça a velha televisão .,- Não .,B
167,"Remy e Sydney eram amigos, Remy estava preocupado com algo e contou a Sydney.",O que é que a Sydney vai querer fazer a seguir?,Não diga a ninguém,Consola Remy,construir confiança com Sydney,B
168,A Kendall fez a reunião confusa depois de perceber que tinha trabalhado no projeto errado.,O que vai o chefe do Kendall querer fazer a seguir?,Peça desculpa aos outros.,Insulta-a .,Explique o plano para seguir em frente,C
169,O Casey estava a conduzir muito depressa pela montanha e morreu.,O que vai querer fazer o Casey a seguir?,Parem o carro deles.,Descanse em paz.,Faz uma festa de aniversário.,B
170,Jan o tratava de forma diferente porque era mais especial para eles do que os outros filhos.,Como se sentiriam os Outros?,Desanimado,Amado,seletivo,A
171,Jordan abriu uma loja e exibiu muitos brinquedos naquele dia.,Como se sentiria Jordan depois disso?,preguiçoso,passivo,orgulhoso,C
172,O Quinn estava a trabalhar para passar a faculdade.,O que é que o Quinn precisa de fazer antes disto?,ter tecido,ter um diploma,Queria ganhar dinheiro.,A
173,Remy vendeu o carro de Carson a um preço muito baixo e perdeu algum dinheiro.,O que vai acontecer com Carson?,Desiludido,Satisfeito,rico,A
174,"O Lee e a Skylar discutiram no início do dia, por isso, a Lee recusou a ajuda da Skylar.",Como é que a Skylar se sentiria?,Mal da discussão.,entusiasmado com a discussão,Estou feliz com a discussão.,A
175,"O Carson estava a fazer um pequeno-almoço, por isso, eles arranjaram todos os ingredientes que precisavam.",Como descreveria o Carson?,Cozinhar um pequeno almoço,satisfeito,Cheio,A
176,A Skylar passou algum tempo com a família do Remy para tentar descobrir onde o Remy tinha ido.,O que vai a Skylar querer fazer a seguir?,Esquece o Remy.,Assustar a família do Remy.,Diz à polícia que o Remy foi-se embora.,C
177,O Kai era um grande jogador de basebol e ganhou o MVP.,Como é que o Kai se sentiria depois?,triste,excitado,irritado,B
178,Austin juntou-se à equipa de basquetebol e teve uma nota excelente no primeiro ano da faculdade.,Como é que o Austin se sentiria depois?,Um calouro da faculdade,confiante,estranho,B
179,O Remy convidou o amigo do Aubrey para tomar chá e um monte de bolachas.,O que é que o Remy vai querer fazer a seguir?,Amado,fazer novos amigos,separado,B
180,Cameron bebe café todas as manhãs.,Como se sentiria o Cameron depois de beber o café?,pronto para começar o dia.,Pronto para ir para a cama.,cansado e preguiçoso,A
181,O Carson encontrou-se com a Riley e deu-lhe a ideia.,Porque fez o Carson isto?,Dar ideias ao Riley no futuro.,Ajudar Riley a ter sucesso,magoar o Riley .,B
182,Quinn exigiu o esforço de Alex para ter sucesso no projeto no trabalho para o grande cliente.,Como se sentiria o Quinn depois?,melhor,Ficaria chateada.,Sentia-se amada.,A
183,Riley fez as perguntas do comitê Casey sobre a construção de um parque na reunião.,O que Riley vai querer fazer a seguir?,pedir para adiar a reunião,Ajude a obter o parque,Faça anotações sobre a reunião,C
184,A Addison estava bêbada e ia sair da festa à meia-noite.,O que os Outros vão querer fazer a seguir?,Diz adeus aos amigos dela.,Diz à Addison para ir embora .,festa em,C
185,James estava se candidatando à escola de enfermagem e pediu a Lee uma carta de recomendação.,O que James precisava fazer antes disso?,fazer um bom trabalho para Lee para impressioná-los,esperança de que James poderia ir,Acabar de ir para a faculdade de medicina,A
186,"Cameron trabalha em uma tatuagem, Taylor chegou e pegou Cameron para fazer sua tatuagem",O que é necessário para Cameron diante disso?,conversar com o tinteiro,propriedade de uma arma de tatuagem,hang out with taylor,B
187,"Jan recebeu uma carta de uma faculdade para a qual se candidatavam, mas tinha medo de a ler, por isso Carson leu-a.",O que vai o Jan querer fazer a seguir?,Começam a fazer as malas e a comprar materiais para a faculdade.,Chorar por não entrar e chorar por estar chateado.,Parabéns Jan.,A
188,O Kai apanhou o Remy a roubar os biscoitos dela da cozinha.,O que vai o Kai querer fazer a seguir?,Peço desculpa.,Peço desculpa ao Kai por roubar.,Leva-lhe os biscoitos de volta .,C
189,Kai estava a ter problemas com os pais e foi refugiar-se na casa dele.,Como Jesse se sentiria?,Como se quisessem ficar sozinhos.,Apanhado no meio.,desanimado,C
190,A Alex fez uma tatuagem ontem no salão.,Porque é que a Alex fez isto?,dor,Queria marcar a pele dele.,precisava escolher uma tatuagem,B
191,"Eles foram ao mercado comprar maçãs, mas Austin lhes deu peras em vez disso.",Como se sentiriam?,Confuso sobre frutas,Encantado.,irritado,C
192,"O Casey publicou o trabalho da Skylar como se fosse deles, mas a Skylar descobriu.",O que vai querer fazer o Casey a seguir?,Peço desculpa à Skylar .,Continua a artimanha.,Agem como se não soubessem nada.,A
193,O Austin precisava de dinheiro e tirou as horas da Addison para acabar com o dia.,O que vai acontecer ao Austin?,Colocar comida na mesa.,ser despedido pela Addison.,ser odiado pela Addison,A
194,Sydney manteve o curso e obteve seu diploma com notas altas.,Porque é que a Sydney fez isto?,Fiz isto para ensinar os alunos,fez isto para melhorar o seu jogo,Fizeste isto para alcançar um objetivo,C
195,A Quinn veio ver-nos depois de sair do hospital após o acidente.,Como se sentiriam os Outros?,Estou feliz por estar de férias.,Aliviado por voltar ao trabalho.,Estou feliz por sair do hospital.,C
196,Ash foi para casa pela rota panorâmica para aproveitar o tempo ensolarado.,Como descreveria o Ash?,presente,cumpridos pelos novos avistamentos,excitados pelas vistas maravilhosas,C
197,"A Skylar levou o cão para passear, era um dia lindo.",Porque é que a Skylar fez isto?,Não saias de casa,Faça exercício com o cão.,Encontre a coleira .,B
198,"A cabeça da Skylar estava desconfortável no voo, por isso a Taylor pôs a almofada atrás dela.",Como é que a Taylor se sentiria depois?,zangado com o voo.,Ciumento que a Skylar estivesse confortável,bom em ser de apoio,C
199,Taylor se matriculou em uma nova escola porque a família tinha se mudado recentemente para uma nova cidade.,Como descreveria a Taylor?,novo,doloroso,nervoso por fazer novos amigos,C
200,"O Ash não via a avó há muito tempo, por isso fizeram uma viagem para casa dela para vê-la.",Como se sentiria Ash quando visitasse a avó?,Felizes por verem a avó deles.,cansados da viagem.,Nervosos para visitar a avó.,A
201,Kendall aumentou a renda com o trabalho de outro emprego após a saída do trabalho.,O que acontecerá com Kendall?,ser gratificado,poupança de mais dinheiro,perder dinheiro,B
202,O Casey nunca deu nada à Cameron pelo serviço de agradecimento.,O que vai acontecer com a Cameron?,utilizadas,não desejado,não necessários,B
203,A Sasha comprou o seu primeiro carro quando completou 16 anos e tirou a carta.,O que é que o Sasha precisa de fazer antes disto?,pedir um empréstimo,implorar aos pais,Aprenda a conduzir,C
204,A Riley ligou a água muito depressa e salpicou-se e as paredes.,O que é que a Riley vai querer fazer a seguir?,Encontre um goteador .,secar a toalha,secar a parede,C
205,"O Riley estava ocupado, por isso, deu uma volta à Alex.",O que é que o Alex vai querer fazer a seguir?,Ignora o Riley.,Pergunta Riley,Evita falar com o Alex.,A
206,A Aubrey visitou recentemente um zoológico e chorou quando viu os animais em gaiolas.,Como descreveria o Aubrey?,de coração mole.,irritado,desanimado,A
207,"Os amigos dele falharam no teste de ciências, mas o Jordan teve um A. O Jordan tinha um conselho para eles.",Como se sentiriam os amigos do Jordan depois disso?,superior aos seus amigos.,orgulhoso de que ele fez bem,ressentido,C
208,A Skylar foi despedida do emprego depois de ser apanhada a roubar cartuchos de impressora.,Porque é que a Skylar fez isto?,Tente pedir desculpa ao seu emprego actual,enganar uma empresa,ser confiável no trabalho,B
209,"Como a comida estava boa e o trabalho tinha ido bem, Alex saiu feliz.",Como descreveria a Alex depois do trabalho hoje?,Furioso porque o chefe gritou com ele antes de ele comer.,Feliz porque o trabalho correu bem e ele comeu boa comida .,Desiludido porque o trabalho correu mal e a comida não foi boa.,B
210,"O Bailey foi acusado de um crime que ele cometeu, mas apontou o dedo para outra pessoa.",O que os Outros vão querer fazer a seguir?,um mentiroso,Sair com o crime,"- Não, não.",C
211,A Kendall foi a lugares todos os dias e parecia nunca parar de se mover ou de procurar um momento para respirar.,Como se sentiria a Kendall depois?,muito cansado,Como um milhão de dólares.,excitante,C
212,O Kai lutou para sair da armadilha o mais que pôde.,Porque é que o Kai fez isto?,Ele queria sair .,estar na armadilha,Ele adorava a armadilha.,A
213,A Tracy pagou ao Remy todo o dinheiro que lhe devia com juros.,Como se sentiria a Tracy depois?,Como roubar o dinheiro de volta.,Aliviado que já estava feito.,Como pedir mais dinheiro emprestado.,B
214,Cameron levou seu amigo para o Japão e se divertiu em sua viagem.,Como você descreveria Cameron?,Como alguém que fez um novo amigo,Como alguém que viajou para o Japão,muito feliz,B
215,"A Remy era uma pessoa grande, por isso recuperou o telemóvel do valentão.",Como Jesse se sentiria?,como desaproveitados,como apreciativo,como ingrato.,B
216,Tracy teve que designar uma pessoa para ser o seu contacto de emergência no local de trabalho.,Porque é que a Tracy fez isto?,Queria escolher alguém confiável.,Queria escolher alguém não confiável.,Queria escolher alguém ao acaso.,A
217,A Addison descobriu o segredo do homem pelo irmão.,O que é que a Addison precisa de fazer antes disto?,Falar com o irmão.,Dormir com o irmão,Aprenda mais sobre o homem,A
218,A Robin decidiu seguir o Austin para garantir que não se perdessem.,O que é que a Robin precisa de fazer antes disto?,Guia-os na sua jornada,Mostra-lhes o caminho.,precisava de ter certeza do caminho para lá,B
219,"A professora pediu aos alunos para fazer um brainstorming, então Jesse escreveu uma nota no quadro.",Porque é que o Jesse fez isto?,Era muito tímido na aula.,Era um estudante pobre.,Queria partilhar os seus pensamentos.,C
220,Carson jogou futebol no parque e teve um bom tempo ganhando o jogo.,Porque fez o Carson isto?,preguiçoso,passivo,forte,C
221,Bailey parou na frente de Riley para dar a notícia sobre a explosão.,Porque é que a Bailey fez isto?,abraço riley,inteligente,segurar riley,A
222,Kai fez algo especial quando perceberam que os habitantes da cidade estavam com problemas.,O que os Outros vão querer fazer a seguir?,Abraço Kai,Faça perguntas,Detenção de Kai,A
223,Sasha estava procurando conselhos sobre como iniciar um negócio e conversou com o proprietário de uma grande empresa.,Como você descreveria Sasha?,desmotivado,inteligente,teimosa,B
224,A Skylar gostava muito da Kendall e num momento oportuno inclinou a cabeça dela para trás.,O que vai fazer a Skylar a seguir?,Beija a Kendall .,Desfrutar da intimidade,Não se apaixone pela Kendall.,A
225,Austin não deixou ninguém ir à festa porque ele estava muito deprimido.,O que os outros vão querer fazer a seguir?,Visite um psicólogo,Aproveite a festa,não vá,C
226,Sasha queria ir ao zoológico todo o verão e pediu aos pais todos os dias.,Como descreveria a Sasha?,feliz,Não sou fã de animais.,um amante de animais,C
227,"A Tracy devia ter ajudado a Alex, mas não levou a existência deles a lado nenhum.",O que é que o Alex vai querer fazer a seguir?,Fala com o Alex.,Ajudem-se a si próprios.,Vingança-te .,B
228,Carson avançou no projeto depois de um longo dia de trabalho.,O que é que o Carson vai querer fazer a seguir?,O projeto estava previsto para o dia seguinte.,Estava atrasado no projeto.,resolver problemas,C
229,Sasha gostou muito do jantar e elogiou seu amigo por cozinhar tão bem.,O que o amigo deles vai querer fazer a seguir?,Obrigado Tom.,servir sobremesa,mastigar alimentos,B
230,Carson convenceu seu amigo a aceitar o convite para ir à festa de aniversário de sua avó.,O que acontecerá aos Outros?,Desfrute do filme.,aceitar o convite,ir à festa com o amigo dele,C
231,Alex encontrou um gato escondido no beco.,Como descreveria o Alex?,triste,desanimado,simpático,C
232,"Taylor descobriu que Jan o estava traindo, então ele a expulsou.",Como Jan se sentiria como resultado?,estava muito irritado com Jan,Culpado por isso,feliz com isso,B
