,context,question,answerA,answerB,answerC,correct
158,"Cameron cortou o cabelo da Bailey, mas saiu muito irregular.",O que vai acontecer com a Bailey?,ser repreendido,Vou receber uma gorjeta .,Arranja o cabelo da Bailey.,A
159,O Casey conseguiu chegar ao fim trabalhando mais no local.,Como é que o Casey se sentiria depois?,Passiva agora.,Agora é preguiçoso.,orgulhoso agora,C
160,Taylor andou três milhas para o trabalho determinado a não chegar tarde.,Como descreveria a Taylor?,Ainda bem que fizeram o esforço.,Um trabalhador duro e persistente,Uma pessoa que não se importa com o seu trabalho,B
161,Todos estavam a tentar ouvir o filme mas o Lee estava a falar demais.,O que é que o Lee precisa de fazer antes disto?,Afaste-se do Lee.,Diz ao Lee para ficar quieto.,ser respeitoso com os outros,B
162,O Kai passou no acto do Casey depois de o Casey ter sido atropelado por um motorista bêbado.,O que vai querer fazer o Casey a seguir?,Salvar outras pessoas.,Honrar o seu amigo,recuperam-se dos ferimentos,C
163,O gato arranhou a cara da Riley e tiveram de ir ao oftalmologista.,Como descreveria a Riley?,ferido,Paranoicos com lesões nos olhos.,mau,A
164,Riley chorava em sua cerveja depois de um longo e difícil dia de trabalho.,Como descreveria Riley?,feliz,triste,batimentos rápidos,B
165,Tracy deu permissão para Jan comer porque ela tinha esperado muito tempo e estava morrendo de fome.,O que vai o Jan querer fazer a seguir?,Ignorar a comida,Prepara algo para comer,Falar com Jan,B
166,"Kendall fez perguntas na reunião, eles queriam saber mais sobre a nova política da empresa.",O que é que a Kendall precisa de fazer antes disto?,Memorize as perguntas para fazer,Analisar a nova política,saber mais sobre a empresa,A
167,"O Austin treinava quase todos os dias, embora fosse mau a patinar no gelo.",Como é que o Austin se sentiria depois?,- Compreendido.,Desiludido.,orgulhoso,B
168,A Sasha fez a mãe da Riley feliz com o buquê de flores.,Como é que a Riley se sentiria?,Um beijador de traseiro,muito generoso.,Muito amável.,C
169,A Sasha tocou-os quando estava sozinha no quarto.,Porque é que o Sasha fez isto?,ficar doente,- É bom.,Ela se enojou .,B
170,A Aubrey fez uma confusão quando me cortou o cabelo.,O que vai acontecer ao Aubrey?,Limpa as tesouras.,Desculpa .,feliz,B
171,O Casey admirava o quarterback dos Patriots.,O que os Outros vão querer fazer a seguir?,Deixe o Casey tirar-lhes uma foto.,Ver o quarterback jogar futebol .,Encontrar onde encontrar o quarterback pessoalmente,A
172,Addison segurava Ash com força quando estava a chover lá fora à noite.,O que vai acontecer com a Addison?,- Vai molhar-te .,Agradeça-lhes por isso .,Pensa melhor no Ash.,A
173,Alex comprou a Jordan uma nova e usava o novo calçado para o mall naquele dia.,O que acontecerá com Alex?,receber muito elogios,resfriamento,< < < < < < < < < ,A
174,Sasha desenvolveu a atitude positiva de Austin dando-lhe muito incentivo.,O que é necessário para que Sasha possa fazer antes disso?,Confortável,súbito,louças Austin,C
175,"Kendall prepara sanduíches para uma festa, Kendall sabe que algumas pessoas não gostam de coisas nas suas sanduíches, e ela prepara sem mostarda, maionese e alface.",Como é que os amigos da Kendall se sentiriam sobre isto?,Agradecido,Preparar outros lanches de festa,- Furioso .,A
176,Kai pôs em prática os seus métodos e ganhou um prémio no trabalho.,Como descreveria o Kai?,aborrecido,sem espinha,criativo,C
177,Ash estava convencido de que a Taylor estaria bem na grande peça da próxima sexta-feira.,Porque é que o Ash fez isto?,Veja Taylor na peça,Aborrecido.,- Ótimo.,A
178,A Aubrey educou os filhos contra o bullying para que fossem melhores pessoas.,O que os Outros vão querer fazer a seguir?,Não seja má.,ter filhos,criar os filhos,A
179,"Remy não tinha certeza sobre como fazer o projeto, então Quinn forneceu uma boa estrutura para Remy trabalhar.",Porque é que o Quinn decidiu fazer isto?,Ajudar o Remy a fazer um bom trabalho no projeto.,Não me importava se o Remy se saísse bem.,Queria que o Remy falhasse.,A
180,Alex nunca prestava muita atenção na aula e não estava indo bem.,O que é que o Alex vai querer fazer a seguir?,falhar,Pedir crédito extra,preguiçoso,A
181,Kai finalmente convenceu o marido a comprar um novo cão.,Como se sentiria o marido?,uma pessoa que se preocupa com animais,Como se ele não tivesse opinião.,Como se ele tivesse sido influenciado,C
182,Ash decorava seu novo apartamento com todas as suas obras originais.,Por que o Ash fez isso?,parar de arte,continuar a pintar peças originais,Não pintar mais,B
183,O Jesse trabalhou muito durante todo o ano e eles precisavam de umas férias para descansar.,Porque precisava o Jesse disto?,pedir licença,- ... para ter o descanso que precisava .,ir trabalhar em outro projeto de negócios,B
184,A Robin levou o Kai para casa para jogar alguns jogos de vídeo durante algumas horas.,Porque é que a Robin fez isto?,Vai para a casa do Kai.,Peça ao Kai para sair.,qualificado,B
185,"Depois de irem ao primeiro encontro, Alex beijou Lee profundamente porque sentiu faíscas voarem.",O que vai acontecer com o Lee e com a Alex?,Parem,Apaixonar-se,Volte para a escola.,B
186,Sydney foi abraçada no abraço de um homem musculoso abraçaram-se e beijaram-se num espaço público.,O que os Outros vão querer fazer a seguir?,Ficaram atraídas pelo homem.,Ficaram encantados com o homem,afastem-se do casal,C
187,"O Casey contratou um excelente agente imobiliário, o Ash, que vendeu a casa dele rapidamente por um bom preço.",Como é que o Ash se sentiria depois?,orgulhoso,Agradecido,nervoso,B
188,Aubrey teve uma grande festa e os outros ficaram felizes em participar.,Como os outros se sentiriam como resultado?,entretido como resultado,Os outros seriam desrespeitados como resultado,ofendido como resultado,A
189,"Depois de Jan ter dado outra injecção, Bailey sentiu-se mal e tentou fazer pão de banana.",O que fez a Bailey depois de outro tiro?,Tentei dar outro tiro.,útil,Tentei fazer pão de banana,C
190,Sasha arranjou um novo emprego e conheceu o chefe e foi-lhe dito que precisavam de trabalhar duro.,Como descreveria a Sasha?,Aborrecido.,desempregados,Trabalhando duro,C
191,Kendall e Sydney tinham uma relação abusiva por muito tempo. Kendall impediu a tentativa de Sydney de deixar a relação batendo muito forte em Sydney.,Como é que a Sydney se sentiria depois?,inseguro e desprotegido,Marcado pelo amor,para sexo desprotegido,A
192,O Remy acabou de voltar das férias no estrangeiro com lembranças.,O que os Outros vão querer fazer a seguir?,Dá ao Remy o almoço como agradecimento .,comprar lembranças para os amigos,compram presentes para os amigos,A
193,A Jordan apontou para a aranha venenosa que estava no dedo do Quinn.,Porque é que a Jordan fez isto?,Preciso de ver a aranha.,Deixe que o Quinn saiba que houve problemas.,Preciso de ver a aranha.,B
194,A Cameron levou o animal ao veterinário para o examinar para ver se tinha raiva.,O que acontecerá aos Outros?,colocar o animal de estimação a dormir,forte,arranjar um novo animal de estimação,A
195,A Alex mantinha o Casey ocupado e depois as deixava dormir até os pais chegarem.,O que é que o Alex vai querer fazer a seguir?,Esconde a cerveja.,sair de casa,Dormir com o Casey.,B
196,"Cameron ganhou o prémio de Quinn, mesmo que Cameron não o esperasse.",Como se sentiria a Cameron depois?,modesto,irritado,surpreendido,C
197,Sasha mostrou à filha do Kai a boneca que ela recebeu de Natal.,O que vai acontecer ao Kai?,ser pedido pela boneca pela filha dele,ser dito pela filha que ela não quer a boneca,brincar com a boneca,A
198,A Jordan foi aceite em Harvard e mudaram-se para o outro lado do país no ano passado.,Como se sentiria Jordan depois disso?,Não é nada de especial.,Estou feliz por ir para uma boa faculdade.,feliz por fazer novos amigos,B
199,"A Cameron matou o filho deles, fazendo cócegas repetidas vezes.",Porque é que a Cameron fez isto?,expressar desânimo,Deixa o filho em paz.,ser divertido tanto quanto ele pode,C
200,"A Tracy assaltou um banco, matou todos menos o Alex.",O que é que o Alex vai querer fazer a seguir?,assaltar um banco,Queria ficar rico.,Chama a polícia.,C
201,A Aubrey comeu um bocado do hambúrguer dela porque estava com muita fome depois do treino.,O que é que o Aubrey vai querer fazer a seguir?,- Vamos comer um hambúrguer.,Faça um hambúrguer .,mastigar alimentos,C
202,"O Kai era novo na cidade, por isso, ele continuava a sair.",Como se sentiriam os Outros?,insatisfeito,irritado,conteúdo,B
203,Ash viu um buraco no seu raciocínio e cortou uma grande faixa na discussão.,Porque é que o Ash fez isto?,A posição dominante dos activos nas negociações,ser agressivo nas negociações,raciocínio ilógico correto,C
204,O Carson foi despejado do apartamento e não pagaram a renda a tempo.,O que é que o Carson vai querer fazer a seguir?,encontrar um novo apartamento,ser expulso do apartamento dele,Fica no apartamento antigo.,A
205,Remy estava limpando a garagem de Jordan para ele quando Jordan estava doente no hospital.,Como você descreveria Remy?,útil,Preguiçosa,Agradecimentos ao Remy,A
206,A família de Taylor tinha um cão e Taylor também amava o cão.,Como é que a Taylor se sentiria depois?,um dono de um animal de estimação,Fico contente por falar de um animal de estimação .,bom para ter um cão,C
207,"Sasha não é apenas uma aprendiz, mas ela é uma aprendiz de sua mãe e geralmente toma seu lugar quando ela não está disponível.",O que os Outros vão querer fazer a seguir?,Trabalhar com Sasha,dissuadir a mãe de Sasha de lhe dar tarefas,pedir para ser aprendiz,A
208,A Bailey pôde ver o Remy depois de a Bailey ter sido má e bater na porta.,O que é que o Remy vai querer fazer a seguir?,Fazer com que a Bailey saia .,Encontrem o Remy .,Convida a Bailey para dentro.,A
209,A Jordan comeu toda a comida que a Sydney lhes preparou.,Como descreveria o Jordan?,desanimado,Alguém que gostou do jantar.,irritado,B
210,Jordan levou a irmã ao circo e não convidou mais ninguém.,O que acontecerá aos Outros?,Queres ir ao circo?,Deixado de fora,Diverte-te bem.,B
211,O Austin foi com o Remy a um adivinho e o Remy estava um pouco hesitante em ir.,Porque é que o Austin fez isto?,Queria que o Remy lhe desse a mão ao adivinho depois da vez dele.,Finge que estás doente .,Veja qual foi a fortuna do Remy.,C
212,O Remy não tinha pensado em nada sobre o que vestir para o jantar gigante de hoje.,O que é que o Remy vai querer fazer a seguir?,inteligente,passivo,preguiçoso,C
213,A máquina de lavar roupa da Jordan transbordou e inundou a lavandaria.,O que vai querer fazer a seguir?,Põe um tapete .,limpar a água,limpar a confusão,B
214,"O Gary estava prestes a atacar a Robin, a Robin levantou a mão em protesto.",Porque é que a Robin fez isto?,Queria evitar ser atingido,queria abraçar Gary,Queria dançar,A
215,Carson emitiu um edito para Kendall para lhe pedir para construir um exército.,O que é que a Kendall vai querer fazer a seguir?,Emitir um edito para Carson,Olhem para os custos,Edite o decreto,B
216,O Casey fez cada quadro do projeto que estavam a fazer para que fosse o melhor que pudesse ser.,Porque fez o Casey isto?,Faça o mesmo que os outros,Faça um bom projeto,Render cada quadro bem,B
217,"A família de Aubrey ia pescar, ela não tinha certeza se queria ir, mas Aubrey decidiu ir pescar com eles.",Como descreveria o Aubrey?,Uma pessoa má.,- É bom.,uma pessoa carinhosa,C
218,Kendall permaneceu em casa da escola por sentir-se doente ao estômago.,O que o Kendall precisa fazer antes disso?,tomar alguns medicamentos,ser um aluno,repouso durante duas horas,B
219,A Robin acabou de se mudar para a cidade e só começou a escola depois do ano ter começado.,Como descreveria a Robin?,Calma .,Normal,ketchup na escola,B
220,Carson aprendeu a costurar com o livro informativo que leu.,O que Carson vai querer fazer a seguir?,Pratique mais,Compre um livro sobre como costurar,Leia o livro sobre como costurar,A
221,O Ash estava a tentar evitar ir para casa porque o colega estava chateado com eles.,Como descreveria o Ash?,excitado,preocupado,confiante,B
222,Addison abriu um estande de limonada lá fora e vendeu limonada.,Como descreveria a Addison?,orgulhoso,excitado,Alguém vendendo limonada.,C
223,Carson juntou-se ao marido na loja de artigos para casa para procurar móveis novos.,O que é que o Carson vai querer fazer a seguir?,ir a outra loja,necessários para conduzir para o local,procurar móveis,C
224,A Lee conheceu o homem dos seus sonhos e foram ao primeiro encontro.,O que vai acontecer ao Lee?,Pense numa data,Tenha um bom encontro.,Amado,B
225,O Remy bateu nos tampões da pista quando atirou a bola de bowling.,O que é que o Remy precisa de fazer antes disto?,Aprenda a esquiar,Atira a bola de bowling,ir para a escola,B
226,O Austin fez um anúncio à Addison porque queria ajudá-la.,O que é que o Austin vai querer fazer a seguir?,gritar com a Addison .,Retroceder do que ele disse,satisfeito,B
227,Estava a ficar tarde e Jan precisava de voltar para casa depressa.,Como se sentiria Jan depois?,precipitado,- Ótimo.,- É bom.,A
228,Lee e Alex discordaram em várias questões.,Como se sentiria Lee?,cooperativa,razoável,Desanimado,C
229,"Um caminhão estava a correr rápido enquanto ela atravessava, mas Sasha conseguiu atravessar a rua a tempo.",Como é que o Sasha se sentiria depois?,irritado por ela chegar bem ao outro lado,Agradecida por ter passado em segurança para o outro lado.,Uma pessoa rápida.,B
230,O Casey encheu o coração da Sydney de ciúmes depois de ele ter começado a namorar alguém.,O que vai acontecer com a Sydney?,Tornam-se amigos,ser feliz com um novo amor,Odiem-se uns aos outros.,C
231,"Depois de pedir dinheiro emprestado a tubarões solitários e perdê-lo, Lee realmente precisava de dinheiro.",Porque é que o Lee fez isto?,Era fã de tubarões.,Estava em apuros.,Pega mais dinheiro emprestado.,B
232,A Skylar aprendeu alemão no YouTube quando ficou apaixonada por um rapaz alemão.,Porque é que a Skylar fez isto?,Namorar um rapaz italiano,Flirte com o alemão.,comunicar com o amor dela,C
233,Ash encontrou o Alex a apertar o cinto.,Como descreveria o Ash?,zangado com o Alex.,Ajudou o Alex.,- Estou exausta com o Alex .,B
234,"Depois de voltar do supermercado, Ash percebeu que se esqueceu de comprar leite, então Ash mandou a filha à loja para comprar.",O que é que o Ash vai querer fazer a seguir?,Coloque o leite na geladeira,Atira o leite fora.,Vai à loja outra vez.,A
235,"Kendall desenvolveu e testou uma teoria, apesar de anos de zombaria dos colegas.",Porque é que a Kendall fez isto?,Esfregue-o na cara deles.,Apesar dos que se gozaram com eles.,Provar que a teoria deles era fácil.,B
