,context,question,answerA,answerB,answerC,correct
155,O Jesse regou o gramado da Alex enquanto estavam de viagem.,Como Alex se sentiria?,Como se pudessem ajudar.,Ainda bem que são amigos deles.,Como se pudessem ser amigos.,B
156,A Bailey só foi à festa porque a Taylor disse que a Bailey ia.,Como é que isto vai fazer a Bailey sentir-se?,- Estou contente.,Não me interessa o que Bailey vai fazer na altura da festa,irritado,C
157,Skylar aprendeu alemão no ensino médio e começou a planejar uma viagem à Alemanha.,O que vai a Skylar querer fazer a seguir?,planejar uma viagem à Espanha,Loja de voos,Cancelar um voo,B
158,Kai lembrou-se dela para sempre e ficou tão feliz quando eles voltaram em contato.,Como Kai se sentiria depois?,isolado depois,Solitário depois,Reconectado depois,C
159,Kai treinou em casa para ser boa a cantar a sua canção favorita.,O que é que o Kai precisa de fazer antes disto?,Faça um vídeo do You Tube .,Tem uma canção favorita,audição para o Glee Club,B
160,Robin era o filho de Jesse e cuidou deles enquanto envelheciam.,O que vai acontecer ao Robin?,herdar a propriedade do Jesse.,Perder a casa.,Fazer as coisas acontecerem.,A
161,A Remy fez a imitação dela do Casey.,Como descreveria o Remy?,Mal com vozes,Aborrecido e chato.,divertida e espirituosa,C
162,Lee ficou ombro a ombro com seus concorrentes e se preparou para jogar.,O que é que o Lee vai querer fazer a seguir?,Saiam daqui a pouco .,Foi motivado,Vencer a seguir.,C
163,A Tracy pagou ao Sasha pelo trabalho que fizeram.,O que é que a Tracy vai querer fazer a seguir?,Pensa no Sasha.,Pergunta ao Sasha se eles podem fazer um bom trabalho .,Diz ao Sasha que fizeram um bom trabalho.,C
164,Quinn mandou os papéis para que pudessem ser arquivados e os impostos pagos.,O que quer o Quinn fazer a seguir?,Infeliz por causa dos impostos.,Respira um suspiro de alívio,Parabéns ao Quinn .,B
165,A Skylar ensinou ao Cameron tudo o que podiam sobre o mundo e preparou-os para a vida adulta.,O que é que a Cameron vai querer fazer a seguir?,Ver Cameron crescer.,Certificar-se de que eles pudessem sobreviver,ensinar-lhes sobre o mundo,B
166,"Carson foi pagar as compras, mas de repente percebeu que tinha deixado a carteira em casa.",O que é que o Carson precisa de fazer antes disto?,Volte para casa.,Tira a carteira do bolso dele.,Vai à loja,C
167,O Remy deu à Cameron todos os benefícios de reduzir a sua pegada de carbono no planeta.,Porque é que o Remy fez isto?,Porque o Remy se importa com os países estrangeiros.,Porque o Remy se importa com a política deles.,Porque o Remy se preocupa com o ambiente.,C
168,"A Riley tinha uma tosse forte, por isso compraram xarope da loja.",Como é que a Riley se sentiria depois?,dor,Não me sinto muito bem,alívio,C
169,Alex guardou as coisas porque era hora de fazer as tarefas.,O que é que a Alex precisa de fazer antes disto?,Tirem as coisas deles .,Falar sobre as tarefas domésticas,Façam as suas tarefas,A
170,O Carson voltou para ela depois de ela o ter traído pela terceira vez.,Porque fez o Carson isto?,um homem,desesperado,Espião nas redes sociais,B
171,A amiga da Bailey tinha um gato que engravidou e deu à luz cinco gatinhos.,O que é que a Bailey precisa de fazer antes disto?,comprar roupas e sapatos para passarela,"Escondem leite de gato, caixa de areia e colher de seus pais","comprar leite de gato, caixa de areia e colher",C
172,Cameron conheceu o supervisor do órgão de seu departamento atual.,Por que Cameron fez isso?,trabalhar em algum lugar,quis influenciar o supervisor,ir ao local de destino do supervisor,B
173,Sasha salvou os pertences da mãe quando as escavadeiras arrasaram a casa.,O que os Outros vão querer fazer a seguir?,Os Outros vão dançar,Os Outros roubarão os itens que o Sasha salvou.,Os Outros vão esquiar.,B
174,Kai traduziu para os alunos na prática que não entendiam inglês.,Como é que o Kai se sentiria depois?,Ele ensinou-lhes inglês.,um tradutor,Ajudando os alunos,C
175,Cameron manteve Skylar ocupado até que era hora de sair para a escola.,O que Cameron vai querer fazer a seguir?,ir para a escola,tirar uma soneca,comer o jantar,A
176,"A Addison está a empreender um projecto para desviar o dinheiro dela, mesmo dos dois empréstimos que lhe foram concedidos.",Porque é que a Addison fez isto?,Devo ao banco .,Seja minucioso neste projeto.,Arranja dois empréstimos.,B
177,Kai foi ao restaurante e perguntou ao empregado quais eram as especialidades.,O que os Outros vão querer fazer a seguir?,Tirar-lhes a comida .,Diz-lhes as especialidades .,Por curiosidade.,B
178,O Casey e a Taylor estavam a lutar e a Casey rolou nas costas da Taylor.,O que vai acontecer ao Casey?,- Não .,responsável,triste,B
179,O Austin trabalhou muito para se formar com os amigos.,Porque é que o Austin fez isto?,Queria se formar com todos os amigos dele.,Foi deixado para trás quando a família se mudou.,Continuem a trabalhar duro.,A
180,"O Alex recebeu uma nova missão, por isso, começou o projeto.",O que é que a Alex precisa de fazer antes disto?,Ignora o chefe dele.,ter a mente determinada em fazer o que quiser no projeto,Ouve o que o chefe dele precisava de fazer.,C
181,"A Kendall e as amigas queriam ir ao cinema, por isso a Kendall comprou os bilhetes online.",Como se sentiriam seus amigos?,ansiosos que vão ver o último filme,Estou contente por irem ver o último filme.,Desiludidos por irem ver o último filme.,B
182,"A Addison era viciada em drogas, por isso a Tracy veio ajudar a Addison.",Como se sentiria Addison?,desanimado,irritado,Agradecido,C
183,"O Casey morreu e o Ash ficou responsável pela propriedade do Casey, por isso o Ash vendeu a casa do Casey.",O que é que o Ash vai querer fazer a seguir?,Passa o dinheiro para a família do Casey.,Não se ocupem de outros assuntos.,Esqueça o incidente.,A
184,Kai jogou um centavo na água como forma de dar sorte.,O que vai o Kai querer fazer a seguir?,Faça um desejo .,Salta para a água.,Encontre uma fonte .,A
185,"Depois de se conhecerem por alguns meses, Carson começou a namorar Aubrey.",O que vai acontecer ao Carson?,E o Aubrey vai conhecer-se ainda melhor.,E o Aubrey vai aprender matemática ainda melhor.,arranjar um emprego no mesmo escritório que o Aubrey.,A
186,"O Taylor estava sempre à procura de uma forma de ganhar dinheiro, por isso vendeu biscoitos.",Como descreveria a Taylor?,tão esperto,como preguiçoso,tão estúpido,A
187,Quinn protegeu a casa de um ataque durante a noite do apocalipse zombie.,Como se sentiria o Quinn?,argumentativo,forte,Um pouco de alívio .,B
188,A Taylor cortou uma longa história para poder ir às compras.,O que é que a Taylor vai querer fazer a seguir?,Volta para a cama.,Vai à loja,Vai correr.,B
189,"Tracy não se sentia bem e quando Quinn perguntou se ela trabalhava um pouco mais rápido, Tracy gritou e jogou um livro em cima dela.",O que é que a Tracy vai querer fazer a seguir?,dança,Afasta-te da Tracy.,Peço desculpa.,C
190,"Kai saiu da escola, já que era hora de ir para casa.",O que vai o Kai querer fazer a seguir?,Precisava de ir para casa.,Vai pela rua.,falar com o professor deles,B
191,O Cameron destruiu as esperanças deles quando saiu com a Sarah.,Como descreveria a Cameron?,Desrespeitoso com os pais.,Sem esperança,Perdidos e sozinhos.,B
192,A Addison viu o Lee do outro lado do estacionamento.,O que é que a Addison vai querer fazer a seguir?,grita com Lee .,estar no estacionamento antes disto,Abraço Lee.,C
193,Remy preparou outra refeição sabendo que ela teria fome depois de um longo dia de trabalho.,Porque é que o Remy fez isto?,Refrigerar a refeição extra,Fizeste isto para alimentar os sem-abrigo.,Fiz isto para me preparar depois do trabalho.,C
194,A Skylar aplicou os seus desejos à Sasha porque ela era exigente e mandona.,Como se sentiria Sasha?,exigente e mandona,Muito submissa.,Capaz e controlador,B
195,A Skylar conseguiu o número da Bailey e ligou-lhe muitas vezes.,O que vai a Skylar querer fazer a seguir?,Peça à Skylar para sair.,Bloco Bailey,muda o número de telefone dela,A
196,Riley apareceria amanhã para o casamento de verão e se casaria com Ash.,Porque é que a Riley fez isto?,Torne-se o chef de Ash,Seja uma linda noiva,ir em umas férias,B
197,A Kendall deixou a equipa depois de decidirem que queriam tentar a atuação.,O que os Outros vão querer fazer a seguir?,Começar a praticar dança todas as noites,Para Kendall ter sucesso no que eles tentam,Inscreva-se para aulas de dança,B
198,O Ash bateu na irmã deles enquanto brincavam no chão.,Como é que o Ash se sentiria?,Estou contente por isso.,Estou feliz com isso.,Desiludido com isso.,C
199,Casey comprou um condicionador de ar porque não gosta do calor.,Como se sentiria Casey depois?,um consumidor,sentir- se melhor,Sentido de abuso,B
200,"Cameron fez o trabalho da Riley, tirando uma vassoura e varrendo o chão.",O que é que a Cameron vai querer fazer a seguir?,passivo,forte,preguiçoso,B
201,Austin abriu a boca de Tracy e inseriu suas ferramentas dentárias.,O que Austin vai querer fazer a seguir?,Ignore-a,extrair o dente,Fugir,B
202,Jesse chegou a ter um tutor antes de um teste duro que estava surgindo.,Como descrever Jesse?,responsável,Muito raros:,responsabilidade,A
203,"Carson recebeu elogios de outros, mesmo que não fossem realmente os que fizeram a ação.",Como é que o Carson se sentiria depois?,Como uma fraude.,Honesto.,irritado,A
204,A Bailey alimentou os peixes da Sydney com a comida especial.,Como Sydney se sentiria?,confiável,não amado,As suas necessidades foram satisfeitas.,C
205,"Depois do primeiro carro da Casey avariar, ela comprou um carro a um amigo de confiança.",O que é que o Casey precisa de fazer antes disto?,arranjar o carro dela .,devolva o carro à amiga dela,poupar o dinheiro para comprar um carro,C
206,"Sasha estava em primeiro lugar na corrida, mas porque ela quebrou a perna Sasha não seria mais capaz de competir.",Como se sentiriam os outros participantes?,Disciplinado e atlético.,Como se tivessem sorte de não terem sido feridos.,Como o Sasha teve sorte.,B
207,O Ash não via o Alex há anos.,Como é que o Ash se sentiria depois?,É triste .,Estou feliz por passar tempo com ele.,Como ir para casa.,B
208,A Lee estava a brincar com o Remy e a puxar o cabelo dela.,O que vai acontecer ao Lee?,Diverte-te bem.,Rindo,Rindo alto,A
209,A Jordan encontrou a carteira da Jan.,O que vai acontecer ao Jordan?,Perde-o outra vez.,- Não .,ser reverenciado,B
210,"Jordan gosta de livros e filmes de sci-fi, interessando pela arte e gosta",Como descreveria a Jordânia?,não artístico,artístico,interessados em histórias não ficcionais,B
211,A Skylar adivinhou num teste e pensou que podia estar errada.,Como descreveria a Skylar?,adivinha,temeroso,assustado,A
212,"O Kai brincava com o Ash todos os dias quando chegavam do trabalho, não importava o quão cansados estivessem.",Como descreveria o Kai?,Bom jogo.,um pai atencioso,um pai abusivo,B
213,O Riley pagava as despesas do Carson para que ele pudesse desfrutar mais da vida.,O que é que a Riley vai querer fazer a seguir?,Compra bebidas para celebrar.,Ignora o Carson .,Pega no dinheiro do banco.,A
214,A Robin sentiu-se culpada pela noite passada e ajudou a Tracy a estudar.,Porque é que a Robin fez isto?,Diz à Tracy que ela achava que o diploma dela era estúpido.,Ela interrompeu a sessão de estudo da Tracy na noite anterior.,Certifique-se que a Tracy memorizou todas as respostas erradas.,B
215,Skylar não gostou de nenhuma das ideias que seus amigos vieram com e disse não a eles.,O que os Outros vão querer fazer a seguir?,Pára de fazer ideias.,ir a uma biblioteca,Ser maldosos uns com os outros.,A
216,"Taylor despiu-se, o que facilmente despertou a imaginação dos homens com imagens.",Porque é que a Taylor fez isto?,estava a ser punido por outros,Dança um pouco.,Foi pago para se despir por dinheiro.,C
217,Remy enviou flores para a família que estava de luto.,Como se sentiria a família?,ignorado,odiado,Cuidado,C
218,"Remy começou a ler um bom livro, mas o final foi decepcionante.",Porque é que o Remy fez isto?,Porque o Remy queria escrever o final.,Porque o Remy gosta de ler.,escrever uma crítica do livro,B
219,A Skylar queria fazer algo simpático e comprou um presente ao filho.,O que os Outros vão querer fazer a seguir?,Abraço Skylar,Atinge a Skylar.,Dá um pontapé na Skylar .,A
220,A Robin estava a lavar os pratos sujos depois de fazer o jantar para a família.,Porque é que a Robin lavou os pratos?,Aprenda a cozinhar uma refeição,Limpe-os antes de sair para jantar,Enxaguem bem para entrar na máquina de lavar louça,C
221,A Jordan encontrou as chaves do Kai debaixo do banco do carro da Jordan.,O que vai querer fazer a seguir?,Chama o Kai .,Atira as chaves.,Esconde as chaves.,A
222,A Skylar passou por cima da Taylor porque estava a andar muito devagar.,Como descreveria a Skylar?,irritado com Taylor.,Ela não teve consideração .,Ela foi muito atenciosa .,A
223,"A Casey arranjou as cadeiras, precisava de fazer isto para o espectáculo.",O que é que o Casey precisa de fazer antes disto?,Peça permissão .,Tirem as cadeiras .,Arranja as cadeiras .,C
224,Bailey matou a aranha com a pedra sem motivo algum.,Como você descreveria Bailey?,Satisfeito,alívio,impiedoso,C
225,A Addison fez carne picada do seu primeiro adversário na liga de luta livre.,Como descreveria a Addison?,Como um campeão.,Um lutador mais fraco que se esforça muito,Um lutador agressivo e capaz.,C
226,Tracy explicou também o seu emprego em termos de benefícios e dinheiro.,Como o Tracy se sentiria depois?,Desconhecido,Muito,muito aprofundado na explicação dos benefícios dos funcionários,B
227,Quinn é o supervisor da Remy na empresa para a qual trabalham.,O que Quinn vai querer fazer a seguir?,Trabalhe duro para Quinn,rebaixar Remy,um trabalhador organizado,B
228,Quinn bateu um home run para ganhar o campeonato para a sua equipa.,Como se sentiria o Quinn depois?,Desanimado,Emocionado e satisfeito,Triste e descontentado,B
229,"A Aubrey realizou entrevistas de emprego com 10 candidatos. A Aubrey foi capaz de contratar apenas 2 pessoas. A Aubrey apertou a mão de 8 trabalhadores desempregados, respectivamente.",Porque é que o Aubrey fez isto?,marcar um tempo com muitas pessoas,inspecionar a força dos músculos das mãos,Diz adeus a eles.,C
230,O Lee devolveu o dinheiro à Robin para comprar um jogo na semana passada.,O que vai querer fazer a seguir?,conflitantes,inteligente,Aborrecido.,B
231,O Jordan aterrou mal quando saltou da borda.,Como se sentiria Jordan depois disso?,feliz,orgulhoso,ferido,C
