,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
30058,"Bailey permitiu que seu cão para correr livre em um parque de cães, juntamente com outros cães.","Bailey permitiu que os cães fossem distribuídos gratuitamente num parque de cães, juntamente com outros cães.","Bailey deixou o cão correr livre num parque de cães, junto com outros cães.",O que Bailey vai querer fazer a seguir?,O que queremos por Bailey?,O que vai querer fazer a Bailey a seguir?,Sair da casa,despedimento,Sair da casa,Arranja um cão,án,Arranja um cão.,Certifique-se de que o cão fica em uma área onde os cães podem correr livre,"esqueléticas, se o cão estiver confinado numa área onde os cães podem correr",Certifique-se de que o cão fica em uma área onde os cães podem correr livremente,C
30059,Queen ligou para a mãe de Carson e disse-lhe para vir buscá-lo porque ele estava sendo mau.,"Queen chamou a mãe de Carson e a mandou para ele pegar, porque estava em meio.",O Queen ligou para a mãe do Carson e disse-lhe para o ir buscar porque ele estava a ser mau.,Como você descreveria Quinn?,Como descreveria Quinn?,Como descreveria o Quinn?,culpado,culpa,culpado,Como uma criança perturbada,Como uma criança com problemas,Como um miúdo com problemas,Como um garoto covarde,Como uma criança de amortece,Como um miúdo fraco,B
30060,Lee correu para a casa de Quinn para jogar ovos nele como uma brincadeira.,Lee correu na casa de Quinn para lançar ovos na casa de um boteco.,O Lee correu para a casa do Quinn para atirar ovos como uma brincadeira.,Porque é que o Lee fez isto?,Por que Lee fez isso?,Porque é que o Lee fez isto?,divirta-se,Afecções oculares,Diverte-te,rodrigo Quinn,tonturas Quinn,"- Não , não .",continuar jogando ovos na casa de Quinn,manter a deposição de ovos em casa de quinn,Continua a atirar ovos à casa do Quinn.,A
30061,Austin decidiu construir uma casa para Quinn.,Austin decidiu construir Quinn a house.,O Austin decidiu construir uma casa para o Quinn.,O que Quinn faz depois que a casa é construída?,O que faz Quinn depois de ser construída a casa?,O que faz o Quinn depois de a casa ser construída?,Abraço Austin para a boa ação,Abraço Austin pelo bom defeito,Abraço ao Austin pela boa ação.,destruir a casa que Austin construiu para eles,destruir a casa que Austin construiu para eles,Destruir a casa que o Austin construiu para eles.,lutar Austin por não construir uma casa agradável,luta contra Austin por não construir uma casa bonita,Lutar com Austin por não ter construído uma casa bonita.,A
30062,"A família de Austin sempre os apoiou, então ele decidiu fazer suas fortunas.","A família de Austin sempre os apoiou, de modo que decidiu fazer suas fortunas.","A família do Austin sempre os apoiou, por isso ele decidiu fazer fortuna com eles.",Por que Austin fez isso?,Por que o Austin?,Porque é que o Austin fez isto?,Prepare-se para o futuro,preparação para o futuro,Preparar-se para o futuro,A família de Austin forçou-o a,A família de Austin o obrigou a,A família do Austin forçou-o a,apoio,Apoio,apoio,A
30063,"Jan acampou com amigos depois de uma longa semana no trabalho, onde nada significativo foi realizado.","Jan campiou com amigos após uma longa semana de trabalho, onde nada foi significativo.",Jan acampou com amigos depois de uma longa semana de trabalho sem nada significativo.,Por que Jan fez isso?,Por que o Jan fez isso?,Porque é que o Jan fez isto?,pack para a viagem bem,Embalagem para a viagem bem,"Bem , faz as malas para a viagem .",recarregar,recarga,Recarregamento,se preocupar,prejudicial,preocupação,B
30064,Ash bateu nos lábios de Bailey porque Bailey estava dizendo mentiras malvadas sobre Ash.,"Ash coçava os lábios de Bailey, pois Bailey estava contando uma média de Ash",O Ash bateu nos lábios da Bailey porque a Bailey estava a dizer mentiras sobre o Ash.,Como você descreveria Ash?,Como descreveria Ash?,Como descreveria o Ash?,Sentindo-se passivo,sentir- se passivo,sentir-se passivo,Sentindo-se triste,sentir- se triste,sentir-se triste,raivoso,irritação,irritado,C
30065,"Austin tomou as medidas de Cameron, a fim de fazer um terno para eles.",Austin realizou as medidas de Cameron para se adequar a elas.,O Austin tirou as medidas da Cameron para fazer um fato para eles.,O que Austin vai querer fazer a seguir?,O que queremos por Austin?,O que é que o Austin vai querer fazer a seguir?,Esqueça as medições por um tempo,esqueçam as medições durante um período de,Esqueça as medidas por um tempo.,começar a fazer o terno,começa a fazer o processo,Começa a fazer o fato .,comprar um terno,compra de um acto,comprar um fato,B
30066,Lee deu a Kendall uma oportunidade de melhorar suas notas no teste.,Lee deu a oportunidade de melhorar os seus graus no teste.,Lee deu a Kendall a oportunidade de melhorar as notas no teste.,Como Lee se sentiria depois?,Como Lee sentiria depois?,Como é que o Lee se sentiria depois?,não grato em tudo,Não gratidão em nada,Não agradecido de todo.,Como se lhe fosse dada uma oportunidade,Como lhe foi dada uma chance,Como se lhe tivessem dado uma oportunidade.,Como um desperdício,como um desperdício,Como um desperdício.,B
30067,"Depois de muitos meses de discussões e planejamento para o grande encontro, Austin e Addison fizeram um anúncio de que eles estavam se casando.","Após muitos meses de discussão e planejamento para o big date, Austin e Addison","Depois de muitos meses de discussões e planejamento para o grande encontro, Austin e Addison anunciaram que se casariam.",O que Addison vai querer fazer a seguir?,O que queremos com Addison?,O que é que a Addison vai querer fazer a seguir?,obter um local de casamento,obter um local de casamento,Arranja um local para o casamento.,Chamar seus pais,chame os pais,Chamar os pais deles,Obter um vestido de noiva,vestir- se,Arranja um vestido de noiva.,B
30068,Vários clientes afirmaram que preferiam o formato de Jesse para as faturas. Taylor começa a usar o formato de Jesse.,"Vários clientes afirmaram preferir o formato de Jesse para as facturas, Taylor começa a utilizar",Vários clientes disseram que preferiram o formato de Jesse para as faturas.,Por que Taylor fez isso?,Por que Taylor fez isso?,Porque é que a Taylor fez isto?,Confundir os clientes,confusão com os clientes,Confundir os clientes.,torná-lo caótico,au,Torna-o caótico.,"Por favor, os clientes",por favor os clientes,"Por favor, os clientes.",C
30069,Aubrey finalmente foi para a cama depois que sua mãe gritou com ele para sair do jogo.,Aubrey acabou deitando-se depois de sua mãe ter sido aquecida para,O Aubrey finalmente foi para a cama depois de a mãe gritar para ele sair do jogo.,O que Aubrey precisa fazer antes disso?,O que é necessário para o Aubrey?,O que é que o Aubrey precisa de fazer antes disto?,Coloque o pijama e apague as luzes,Colocar os pajamas e desligar as luzes,Põe o pijama e apaga as luzes.,Seja descoberto,Sair,- Não te deixes apanhar .,Verifique duas vezes o despertador,riz cheque o relógio do alarme,Verifique o despertador duas vezes .,A
30070,Jordan deu a Taylor o direito de passagem quando eles estavam na parada de quatro vias.,Jordan deu a ela o direito de ser a primeira vez que se encontravam na quatroa parada.,A Jordan deu o direito de passagem à Taylor quando estavam na parada de quatro.,O que a Jordânia precisa fazer antes disso?,O que o Jordânia precisa fazer antes disso?,O que é que a Jordan precisa de fazer antes disto?,ferir os outros,náuseas,magoar os outros,quer dirigir,queira conduzir,Quero conduzir,wabe de volta depois de ondas de Taylor,volta após ondas de Taylor,- Vamos voltar depois das ondas do Taylor.,B
30071,Alex foi a uma festa de Natal e jogou elefante branco. Alex trocou os presentes.,"Alex foi para uma festa de Natal e jogou o elefante branco, e Alex trocou os presentes.",Alex foi a uma festa de Natal e fez de elefante branco.,Como Alex se sentiria depois?,Como se sentiria Alex depois?,Como se sentiria o Alex depois?,Um senso de comunidade,um sentido de comunidade,um sentido de comunidade,Tudo por si mesmo,todos eles,- Por si só .,Diversão em festas,Função nas partes,Divertimento em festas,A
30072,Remy pensou sobre isso por um longo tempo e escolheu sua opção com cuidado.,Remi pensou muito a respeito dela e escolheu cuidadosamente sua opção.,O Remy pensou muito e escolheu a sua opção com cuidado.,Por que Remy fez isso?,Por que a Remy fez isso?,Porque é que o Remy fez isto?,Decidir pensar sobre isso,decidir pensar a respeito dela,Decidi pensar nisso.,Tome a decisão certa,tomar a decisão certa,tomar a decisão certa,Faça a escolha errada,fazer a escolha errada,fazer a escolha errada,B
30073,A ajuda de Sasha foi tão útil que Sydney agradeceu a Deus por eles estarem lá.,A assistência de Sasha foi tão útil que Sydney agradeceu a Deus por estarem lá.,A ajuda de Sasha foi tão útil que Sydney agradeceu a Deus por eles estarem lá.,Como isso faria Sasha se sentir depois?,Como isso faria com que Sasha sentisse depois?,Como é que isso faria a Sasha se sentir depois?,feliz que Sydney apreciou a sua ajuda para eles,feliz que Sydney apreciasse a assistência prestada a eles,felizes que Sydney apreciou a ajuda que lhes deram,desprezado por Sydney para eles sendo excessivamente agradável,slideu por Sydney por serem muito bons,Desrespeitado por Sydney por serem demasiado simpáticos.,louco que Sydney estava exagerando sua ajuda,louco que Sydney estava sobre exacerbando sua assistência,Enlouquecido com a Sydney por exagerar a ajuda deles.,A
30074,Taylor deu um abraço à filha depois que ela ganhou a competição.,Taylor deu a sua filha um abraço após vencer a competição.,Taylor deu um abraço à filha deles depois que ela ganhou a competição.,Como você descreveria Taylor?,Como descreveria Taylor?,Como descreveria a Taylor?,Cruel para sua filha,Cruel para a filha,Cruel com a filha.,Reckless,Inexecução,Imprudente .,Muito carinhoso,Muito amor,Muito amoroso.,C
30075,Alex viu um leão no zoológico depois que ele escapou da gaiola.,Alex viu um leão no zoológico depois de fugir da gaiola.,Alex viu um leão no zoológico depois que ele escapou da gaiola.,Como Alex se sentiria depois?,Como se sentiria Alex depois?,Como se sentiria o Alex depois?,feliz,feliz,feliz,excitado,excitação,excitado,nervoso,nervosismo,nervoso,C
30076,A Tracy não podia sair para cortar a relva desde que estava doente.,"Tracy não conseguiu sair de fora para o campo, pois estava doente, Jan mowed Tracy","A Tracy não podia sair para cortar a relva, já que estava doente.",Como você descreveria Jan?,Como descreveria Jan?,Como descreveria o Jan?,uma pessoa pensativa,uma pessoa pensada,uma pessoa atenciosa,uma pessoa indiferente,um desaforço,uma pessoa indiferente,uma pessoa má,uma pessoa média,Uma pessoa má.,A
30077,Sydney escreveu seu bilhete e disse-lhes para desfrutar do show.,Sydney escreveu seu bilhete e lhes disse que gostam do espetáculo.,Sydney escreveu o bilhete e disse-lhes para desfrutarem do espectáculo.,O que Sydney vai querer fazer a seguir?,O que queremos em seguida por Sydney?,O que é que a Sydney vai querer fazer a seguir?,Arranja um emprego no teatro,conseguir um emprego no teatro,arranjar um emprego no teatro,obter o pagamento dos clientes,receber pagamento dos clientes,receber o pagamento dos clientes,Deixe os outros entrarem no show a seguir,"a seguir,",Deixe os outros entrar no show a seguir.,C
30078,Robin manteve seu casaco junto com alfinetes de segurança e clipes de papel.,Robin manteve a sua carteira com pinos de segurança e paquímetro.,A Robin guardava o casaco com alfinetes e clipes.,Como Robin se sentiria depois?,Como se sentiria Robin depois?,Como é que a Robin se sentiria depois?,Não conservado,Manter,Não conservados,senti que ela deveria ter costurado os botões de volta em seu casaco,sentiu que deveria ter costurado os botões de volta em sua camisa.,Ela sentiu que devia ter costurado os botões de volta no casaco .,Pobre,Pobres,Pobre .,A
30079,Sydney deslizou as mãos de Taylor pela blusa depois de um jantar romântico.,Sydney desligou as mãos de Taylor após um jantar romântico.,A Sydney deslizou as mãos da Taylor pela blusa depois de um jantar romântico.,O que vai acontecer com Sydney?,O que acontecerá com Sydney?,O que vai acontecer com a Sydney?,ser beijada,ser beijado,ser beijado,ir para casa,ir para casa,Vai para casa.,Os seios de Sydney,Mamas de Sydney,Os seios de Sydney,A
30080,Robin transformou as jóias de sua mãe em ouro para que pudesse ser um investimento para o futuro.,Robin transmudou a joia da mãe para ouro para que pudesse ser um investimento para o,A Robin transformou as jóias da mãe em ouro para que pudessem ser um investimento para o futuro.,O que Robin precisa fazer antes disso?,O que é necessário para Robin antes disso?,O que é que a Robin precisa de fazer antes disto?,limpá-lo,limpar,Limpa-o .,necessário para não querer quaisquer alterações para as jóias,necessitou de não querer qualquer alteração na joia,Não queria nenhuma alteração nas jóias.,Precisava saber que o ouro era valioso,o ouro foi valioso para a obtenção de dados.,precisava de saber que o ouro era valioso,C
30081,Jordan deu-lhes algo para comer e eles ficaram cheios rapidamente.,Jordan lhes deu uma refeição e eles se alimentaram de forma completa.,O Jordan deu-lhes algo para comer e eles se fartaram rapidamente.,Por que Jordan fez isso?,Por que a Jordânia fez isso?,Porque é que a Jordan fez isto?,Amado,amado,Amado,entediada,prurido,Aborrecido.,tirar uma soneca,tomar um colírio,"- Não, não.",A
