,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
10054,"A cinza era irritante, então ela moveu o sapato de Cameron por uma polegada para ver sua resposta.","a cinza ficou incomodada, assim ela se moveu de um polegar para ver sua resposta","A Ash estava irritante, por isso, moveu o sapato do Cameron um centímetro para ver a resposta dele.",O que Cameron vai querer fazer a seguir?,O que queremos por Cameron?,O que é que a Cameron vai querer fazer a seguir?,Diga a cinza para parar,contacte cinzas para parar,Diz ao Ash para parar.,ignorar cinzas,ignore a cinza,Ignorar cinzas,Rir das cinzas,risada,Rindo da cinza,A
10055,"Mesmo que eles estivessem trabalhando em um prazo apertado, Jan realizou bem o trabalho.","Mesmo trabalhando em prazos fechados, Jan realizou bem o trabalho.","Apesar de terem trabalhado em um prazo apertado, Jan fez o trabalho bem.",O que Jan precisa fazer antes disso?,O que é necessário para Jan antes disso?,O que é que a Jan precisa de fazer antes disto?,ser dada a tarefa,ser- lhe- á atribuída a tarefa,ser dado a tarefa,celebrá-los,celebrar,Celebrem-nos,felicitá-los,parabéns,Parabéns a eles .,A
10056,Addison usou fogo para se aquecer quando ficou fria enquanto acampava.,Addison usava fogo para manter o calor quando aquecido durante o abate.,Addison usava fogo para se aquecer quando tinha frio enquanto acampava.,O que Addison vai querer fazer a seguir?,O que queremos com Addison?,O que é que a Addison vai querer fazer a seguir?,adicionar mais paus e galhos à chama,adicionar mais cocos e galhos à chama,adicionar mais paus e galhos à chama,Derramou um pouco de água sobre as chamas,derramava água em toda a chama,derramou água nas chamas.,Porque Addison gostava de fogueiras,Porque Addison gostava de campi,Porque a Addison gostava de fogueiras.,A
10057,Ash manteve sua compostura juntos durante a peça de drama muito triste na Broadway.,Ash manteve sua composição junto durante a brincadeira de teatro muito triste em larga escala.,Ash manteve a compostura durante a peça dramática triste da Broadway.,Como você descreveria Ash?,Como descreveria Ash?,Como descreveria o Ash?,tocado,touched,Tocado,Impresso,< < < < < < < < < ,Impressionado,Sentindo-se triste,sentir- se triste,sentir-se triste,A
10058,"Mesmo que fosse uma decisão difícil e alguém tivesse que perder de qualquer maneira, Addison apoiou a decisão da família de Cameron.","Embora fosse uma decisão difícil e alguém tivesse que perder de outra forma, Addison apoiou a","Mesmo que fosse uma decisão difícil e alguém tivesse que perder de qualquer maneira, Addison apoiou a decisão da família de Cameron.",O que Cameron vai querer fazer a seguir?,O que queremos por Cameron?,O que é que a Cameron vai querer fazer a seguir?,Medite sobre isso,meditato sobre o medicamento,Medita nisso.,Pense profundamente,pensar profundamente,Pensa profundamente,Realizar a decisão,efectuar a decisão,executar a decisão,C
10059,O Remy estava a tentar evitar fazer barulho.,"Remy estava tentando manter o ruído, Remy ficava quieto.",O Remy estava a tentar não fazer barulho.,Como você descreveria Remy?,Como descreveria a Remy?,Como descreveria o Remy?,ser destroçado,ser imprudente,Não estarem sem ruínas.,Ser cauteloso,ser cauteloso,ser cauteloso,Como gritar,como gritar,Como gritos.,B
10060,Taylor deixou sua estadia durar mais tempo para que a diversão continue.,Taylor deixará sua permanência mais longa para que a diversão continue .,A Taylor deixou que durassem mais tempo para que a diversão continuasse .,Como Taylor se sentiria depois?,Como senti-lo-ia depois?,Como é que a Taylor se sentiria depois?,Cansado o dia todo,Caninado o dia inteiro,cansado o dia todo.,longe,away,fora,Entristecido com a viagem,triste com a viagem,Triste pela viagem.,A
10061,Sydney era amiga de outro homem e ambos se divertiram no bar.,Sydney era outro amigo do homem e ambos tinham bom tempo no bar.,A Sydney era amiga de outro homem e ambos se divertiram no bar.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,Orgulhoso agora,orgulha,orgulhoso agora,entediado agora,agora enlouquecida,Aborrecido agora.,desapegado agora,.,Desligado agora.,A
10062,Ash montou duro e colocou suas roupas molhadas na máquina de lavar depois que elas foram feitas.,Ash rode duro e coloque as roupas molhadas na máquina de lavar após a lavagem,Ash correu forte e pôs as roupas molhadas na máquina de lavar roupa depois de terminadas.,Por que Ash fez isso?,Por que o Ash fez isso?,Porque é que o Ash fez isto?,Lave-os antes que eles comecem a cheirar,lavar antes de começar a cheiro,Lave-os antes que comecem a cheirar mal.,Tenha sapatos limpos,ter sapatos limpos,ter sapatos limpos,sair de bicicleta,sair de bicicleta,Ir de bicicleta,A
10063,Sasha manteve os olhos abertos e Jesse perguntou por que eles não dormiriam.,Sasha mantinha os olhos abertos e Jesse perguntava por que não dormiria.,Sasha manteve os olhos abertos e Jesse perguntou-lhes por que não dormiam.,O que Jesse vai querer fazer a seguir?,O que Jesse quer fazer em seguida?,O que é que o Jesse vai querer fazer a seguir?,Perceba que eles não conseguiam dormir,perceber que eles não conseguiam dormir,Perceberam que não conseguiram dormir.,Faça mais perguntas,Pergunte mais questões,Faça mais perguntas,ter um tempo difícil dormir,tem um sono de difícil duração,ter dificuldade em dormir,B
10064,Cameron rapidamente colocou seus jogos de vídeo para que ele pudesse fazer seu trabalho.,Cameron rapidamente colocou seus vídeos games para que pudesse fazer seu trabalho.,O Cameron rapidamente guardou os seus jogos de vídeo para poder fazer o trabalho.,Como Cameron se sentiria depois?,Como se sentiria Cameron depois?,Como se sentiria a Cameron depois?,Bom para fazer a coisa certa,Bom para fazer a coisa certa,É bom fazer o que é certo.,Bom para falar o que é certo,Bom para falar o que é certo,É bom para falar o que é certo,Bom para conhecer o seu melhor,Bom por saber o seu melhor,É bom saber o que ele sabe.,A
10065,Casey impressionou a nova namorada de Remy e eles fizeram planos para sair.,Casey impressionou a nova namorada de Remy e fez planos para se agarrar,O Casey impressionou a nova namorada do Remy e fizeram planos para sair.,O que Casey vai querer fazer a seguir?,O que queremos com Casey?,O que vai querer fazer o Casey a seguir?,Desenvolva a amizade a seguir,desenvolver a amizade seguinte,desenvolver a amizade em seguida,Dê-lhe um abraço,Dê-lhe um abraço,Dê-lhe um abraço.,get mad next,náusea,Fica zangado a seguir.,A
10066,Remy ajudou a velha que estava lutando do outro lado da rua.,A minha ajudava a idosa que lutava pela rua.,O Remy ajudou a velhota que estava a lutar do outro lado da rua.,Como os outros se sentirão?,Como os outros sentirão?,Como é que os outros se vão sentir?,raivoso,irritação,irritado,feliz,feliz,feliz,amargo,amarga,amargo,B
10067,Ash passa muito tempo visitando animais no zoológico.,Ash passa muito tempo visitando animais no zoológico.,Ash passa muito tempo a visitar animais no zoológico.,Por que Ash fez isso?,Por que o Ash fez isso?,Porque é que o Ash fez isto?,Compre os animais,compra dos animais,Compre os animais.,Brincar com os animais,Brincar com os animais,brincar com os animais,Vender os animais,venda dos animais,Vende os animais.,B
10068,A Kai mexeu nos quadris do Kendall para que ela pudesse sobreviver.,Kai mudou o quadril de Kendall para conseguir.,O Kai moveu os quadris da Kendall para ela sobreviver.,Como Kendall se sentiria como resultado?,Como senti-lo-ia com isso?,Como Kendall se sentiria?,confuso,Confusão,confuso,Como uma pessoa poderosa,como uma pessoa poderosa,Como uma pessoa poderosa.,no controle,no controlo,em controlo,A
10069,"O Jesse achou que tinham encontrado algo bom para a colecção, por isso fizeram o check-out.",Jesse achou que tinha encontrado algo bom para a coleção para que ela atingisse a verificação,"O Jesse achou que tinham encontrado algo bom para a coleção, por isso, fizeram-no verificar.",Como Jesse se sentiria depois?,Como Jesse se sentiria depois?,Como se sentiria o Jesse depois?,Como eles esperam que tenha valor,"Como eles esperam, tem valor",Como se eles esperassem que tivesse valor.,obcecada,obsessado,Obsessivo,dedicado,dedicado,dedicado,A
10070,"Kendall sabia que seus pais queriam ver a orquestra, então Kendall comprou os ingressos como um presente de aniversário.","Kendall conhecia seus pais que queriam ver a orquestra, então Kendall comprou os bilhete","Kendall sabia que os pais queriam ver a orquestra, por isso comprou os bilhetes como presente de aniversário.",Como Kendall se sentiria depois?,Como se sentiria Kendall depois?,Como se sentiria a Kendall depois?,Como se eles estivessem deixando seus pais para baixo,como eles estavam deixando os pais,Como se estivessem a desiludir os pais.,Orgulha-te,orgulha,orgulhoso,Gosta de comprar presentes para seus pais,gosta de comprar presentes para seus pais,Gosta de comprar presentes para os pais dela.,B
10071,Jesse estava decorando para a grande festa. Ele amarrou os arcos juntos como um toque final.,"Jesse estava decorando o grande, ele ligava os arcos com o toque de acabamento.",O Jesse estava a decorar para a festa e amarrou os arcos como toque final.,Como Jesse se sentiria depois?,Como Jesse se sentiria depois?,Como se sentiria o Jesse depois?,criativo,Criação,criativo,ruim sobre isso,mal-estar,- Não é bom.,Prazer em ser feito,a ser feito,Estou contente por ter feito .,A
10072,Jesse ficou doente um dia e ficou em casa e assistiu TV.,Jesse ficou doente um dia e ficou em casa e assistiu TV.,Jesse adoeceu um dia e ficou em casa a ver televisão.,Como Jesse se sentiria depois?,Como Jesse se sentiria depois?,Como se sentiria o Jesse depois?,Preocupado em deixar os outros doentes,preocupado em adoecer,preocupado em fazer outros doentes,Como se pudessem estar descansando,Como poderiam estar em repouso,Como se pudessem estar a descansar.,Que bom que você assistiu TV,Glad eles assistiram TV,Ainda bem que viram televisão .,C
10073,"Lee estava escondido em Quinn quando Quinn estava subindo as escadas escuras, então, quando eles viraram a esquina, Lee pulou e assustou Quinn.","Lee estava escondendo Quinn, pois Quinn estava subindo as escadas escuras, então","O Lee estava a esconder-se no Quinn enquanto ele subia as escadas escuras e, quando viraram a esquina, o Lee saltou e assustou o Quinn.",O que Lee vai querer fazer a seguir?,O que queremos Lee?,O que é que o Lee vai querer fazer a seguir?,saltar para trás,salto para trás,Salto para trás,culpado,culpa,culpado,Gritar com Lee,gritar em Lee,gritar com Lee .,A
10074,Ash cortou uma faixa larga no buraco da cerca com sua ferramenta.,Ash corta uma ampla swath no orifício da cerca com sua ferramenta.,Ash cortou uma grande faixa no buraco da cerca com a ferramenta deles.,Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,Incomodado com Ash,irritado com Ash,irritado com Ash,Feliz com Ash,feliz com Ash,feliz com Ash,Bom com ferramentas,boa com as ferramentas,bom com ferramentas,A
10075,Quinn é um gerente de marketing para o negócio.,Quinn é um gestor de marketing para o negócio.,Quinn é gerente de marketing da empresa.,O que Quinn vai querer fazer a seguir?,O que queremos Quinn?,O que quer o Quinn fazer a seguir?,Encontre novos clientes,encontrar novos clientes,encontrar novos clientes,Sair ou Aposentar-se,parar de fumar ou despedir,desistir ou aposentar-se,Ir para a escola para a gestão,Ir à escola para gestão,Vai para a escola de gestão.,A
10076,Jordan praticava todas as semanas. Eles querem se tornar um jogador de basquete profissional algum dia.,"Jordan praticava todas as semanas, quer se tornar um atleta profissional de basquete algum dia.","Jordan treinava todas as semanas, querem ser jogadores profissionais de basquete um dia.",Como você descreveria a Jordânia?,Como descreveria a Jordânia?,Como descreveria o Jordan?,Uma pessoa muito pessimista,uma pessoa muito pessimista,Uma pessoa muito pessimista.,um tipo descontraído de pessoa,um tipo de pessoa de novo,Um tipo de pessoa descontraída.,Uma pessoa muito ambiciosa,uma pessoa muito ambiciosa,Uma pessoa muito ambiciosa.,C
10077,"Robin atuou como intermediária para Quinn quando ela precisava explicar a papelada para seu cliente, enquanto Quinn fora da cidade.",Robin atuou como intermediário para Quinn quando necessitou explicar o trabalho de papel para o,"A Robin agiu como intermediária para Quinn quando ela precisava explicar a papelada ao cliente, enquanto Quinn estava fora da cidade.",Como Quinn se sentiria como resultado?,Como senti-lo-ia Quinn?,Como se sentiria o Quinn?,Gratidão pela ajuda de Robin,Agradecimento pela ajuda de Robin,Agradeço a ajuda do Robin.,Irritado que Robin não ajudaria,Angústia que Robin não ajudaria,Furioso por Robin não ajudar.,O cliente não conseguiu o que precisava,Sorrir o cliente não conseguir o que necessitou,"Desculpa, o cliente não conseguiu o que queria.",A
10078,Robin foi ao cinema com um amigo e se divertiu muito lá.,Robin foi aos filmes com um amigo e teve um tempo muito bom lá.,A Robin foi ao cinema com um amigo e divertiu-se muito.,Como você descreveria Robin?,Como descrever Robin?,Como descreveria a Robin?,muito rude,Muito ruidosa,Muito rude.,muito amigável,Muito,Muito simpático.,Sozinho na vida,sozinho na vida,sozinho na vida,B
10079,Sasha levou sua equipe a ganhar o grande torneio para o estado.,Sasha levou sua equipe a vencer o grande torneio para o Estado.,Sasha levou a equipa a ganhar o grande torneio do estado.,O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,Louvado seja Sasha,louças Sasha,Louva a Sasha .,Orgulha-te,orgulha,orgulhoso,forte,forte,forte,A
10080,Casey contratou um advogado chamado Aubrey quando seu marido pediu o divórcio.,Casey contratou um advogado chamado Aubrey quando o marido apresentou o processo de divórcio.,A Casey contratou um advogado chamado Aubrey quando o marido pediu o divórcio.,Porque é que o Casey fez isto?,Por que o Casey?,Porque fez o Casey isto?,Resolva o divórcio rapidamente,a separação rapidamente,resolver o divórcio rapidamente,Provar que o marido estava roubando,comprovar que o marido estava roubando,Provar que o marido estava a roubar.,Tenha um bom advogado criminal,ter um bom advogado penal,ter um bom advogado criminal,A
