,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
20056,Sydney é um pato. Sydney escapou de sua gaiola.,"Sydney é um pato, Sydney escapou de sua gaiola.",A Sydney escapou da gaiola.,O que Sydney vai querer fazer a seguir?,O que queremos em seguida por Sydney?,O que é que a Sydney vai querer fazer a seguir?,ir nadar,ir nadar,ir nadar,pegar Sydney e cozinhá-lo,captura de Sydney e cook,Apanha a Sydney e cozinha-a .,Sair para jantar,sair para jantar,Ir jantar fora.,A
20057,"Lee conseguiu Kendalls bicicleta de volta da loja, onde foi reparado.","Lee chegou a fazer a bicicleta da loja, onde foi reparada.","O Lee trouxe a bicicleta do Kendall da loja, onde foi reparada.",Como Kendall se sentiria como resultado?,Como senti-lo-ia com isso?,Como Kendall se sentiria?,estava muito grato que Lee trouxe a bicicleta para casa,foi muito gravido que Lee trouxe a bicicleta para casa,Foi muito grato que Lee trouxesse a bicicleta para casa.,na oficina de reparação,consultório,Na oficina de reparação,desenvoltura,recursos,engenhoso,A
20058,A Jordan viu a Bailey três vezes por semana desde que se separaram há dois meses.,"Jordan viu Bailey três vezes por semana, uma vez que romperam há dois meses.",A Jordan via a Bailey três vezes por semana desde que terminaram há dois meses.,Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,Envergonhada como resultado,vergonha,Envergonhado como resultado.,Planejar as reuniões do escritório,planeiar as reuniões de gabinete,planeamento das reuniões de escritório,Tentando voltar a ficar juntos,tentando voltar a reunir,Tentando voltar a estar juntos.,C
20059,"Skylar tinha ingressos extras e decidiu trazer seus vizinhos, os marrons, para a super tigela.","Skylar possuía bilhetes extras e decidiu levar seus vizinhos, os pardos, para o","A Skylar tinha bilhetes extras e decidiu levar os vizinhos, os Browns, para o Super Bowl.",O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,comer,Comida,comer,ir para casa,ir para casa,Vai para casa.,Obrigado Skylar,Agradecimentos à Skylar,Obrigado Skylar .,C
20060,Riley comprou um novo animal de estimação e levou-os para tirar algumas fotos no veterinário.,Riley comprou um novo pet e levou-os a ganhar um casal de tiros no vet,A Riley comprou um animal novo e levou-o ao veterinário.,Porque é que a Riley fez isto?,Por que o Riley fez isso?,Porque é que a Riley fez isto?,correr para o lago,corrida ao lago,Corra para o lago .,Tenha animais de estimação saudáveis,ter animais de companhia saudáveis,Ter animais de estimação saudáveis,Não tenha animais de estimação,não tem animais de companhia,Não têm animais de estimação,B
20061,"Skylar poderia dizer a Lee que Lee está sendo insolente e solipsista, mas Lee não se importa.","Skylar poderia dizer que Lee está sendo insolente e solipsista, mas Lee","A Skylar pode dizer ao Lee que ele está a ser insolente e solitário, mas o Lee não se importa.",O que vai acontecer com Lee?,O que acontecerá com Lee?,O que vai acontecer ao Lee?,Obter uma promoção,obter uma promoção,- ... para receber uma promoção .,Perder o seu emprego,Perder o seu emprego,perder o emprego,Diga ao Lee,conta Lee,Diz ao Lee.,B
20062,"Carson não tinha um favorito, então ele apoiou todas as equipes.","Carson não tinha um favor, assim ele apoiou toda equipe.","Carson não tinha favorito, por isso apoiava todas as equipas.",Como você descreveria Carson?,Como descreveria Carson?,Como descreveria o Carson?,Apaixonado por esportes,em amor com o esporte,apaixonado por desporto,um jogador de equipe real,um jogador de equipe real,Um verdadeiro jogador de equipa.,uma pessoa indecisa,uma pessoa indecisa,uma pessoa indecisa,A
20063,"Todos os outros provocaram Bailey, mas Carson viu suas qualidades positivas e as abraçou.","Todos os outros questionaram Bailey, mas Carson viu suas qualidades positivas e as abra","Todos os outros gozavam com a Bailey, mas o Carson viu as qualidades positivas delas e abraçou-as.",Como você descreveria Carson?,Como descreveria Carson?,Como descreveria o Carson?,benévola,benevolente,benevolente,Como ela deveria elogiar Bailey,como ela deveria agradecer Bailey,Como se ela pudesse elogiar a Bailey .,É triste que todos tenham sido malvados com Bailey.,triste que todos tivessem sentido para Bailey,É triste que todos tenham sido maus para com a Bailey.,A
20064,Jan disse a sua amiga que ela gostava dela e queria ser amiga dela.,Jan contou à amiga que gostava e queria ser amiga dela.,Jan disse a sua amiga que ela gostava dela e queria ser amiga dela.,O que vai acontecer com Jan?,O que acontecerá com Jan?,O que vai acontecer com Jan?,smile,sorriso,sorriso,Indiferente,indiferente,indiferente,Seja Deprimido,ser deprimido,estar deprimido,A
20065,Era o aniversário de Remy e eles adoraram o presente de sua mãe.,Foi o aniversário de Remy e eles adoraram a presenteda de sua mãe.,Era o aniversário do Remy e eles adoraram o presente da mãe.,O que Remy precisa fazer antes disso?,O que é necessário fazer por Remy antes disso?,O que é que o Remy precisa de fazer antes disto?,Pergunte sobre um presente de sua mãe,pergunte sobre uma dádiva da mãe,Perguntar sobre um presente da mãe deles.,Tenha um aniversário,ter um ano de nascimento,- Não é o meu aniversário.,Elogie o presente,louça a presente,louvar o dom,B
20066,"Jan ensinou os filhos de Casey, um dia ela descobriu que Jan tinha espancado um de seus filhos.","Jan ensinou os filhos de Casey, um dia descobriu que Jan havia apanhado um de","A Jan ensinou aos filhos da Casey, e um dia ela descobriu que a Jan tinha espancado um dos filhos dela.",Como o Casey se sentiria como resultado?,Como se sentiria o Casey?,Como se sentiria o Casey?,Como se tivessem sido violados,como foram violados,Como se tivessem sido violadas.,que Jan poderia ser confiável com seus filhos,que Jan poderia ser confiante com seus filhos,que Jan podia ser confiada com os filhos dela,que Jan era um bom amigo,que Jan era um bom amigo,que Jan era um bom amigo,A
20067,Alex viveu no apartamento de Jan por muitos anos porque eles eram preguiçosos demais para conseguir um emprego.,Alex morava no apartamento de Jan anos há muitos anos por estarem muito preguiçosos para conseguir,Alex viveu no apartamento velho de Jan por muitos anos porque eram preguiçosos demais para conseguir emprego.,Como você descreveria Alex?,Como descrever Alex?,Como descreveria o Alex?,preguiçoso e sem inspiração,preguiça e inspiro,preguiçoso e sem inspiração,carentes e incapazes,doentes e incapacitantes,necessitados e incapazes,egoísta,esclerite,egoísta,A
20068,Ash deu a Jan a oportunidade de trabalhar em seu trabalho.,Ash deu a oportunidade de trabalhar no seu trabalho.,Ash deu a Jan a oportunidade de trabalhar no trabalho deles.,O que Jan vai querer fazer a seguir?,O que queremos Jan?,O que vai o Jan querer fazer a seguir?,dar Jan novo funcionário papelada,Dar ao novo funcionário um novo trabalho de papel,Dê a Jan novos documentos de funcionários.,dar Jan um passeio da instalação,Dar a Jana uma viagem à unidade,Dê a Jan uma visita à instalação .,aproveitar a oportunidade,toma a oportunidade,Aproveite a oportunidade.,C
20069,"Robin notou o cabelo de Aubrey na cara deles o tempo todo, Robin cortou o cabelo de Aubrey.","Robin observou o cabelo de Aubrey na sua face durante todo o tempo, e Robin fez",A Robin reparou no cabelo do Aubrey na cara deles o tempo todo.,O que Robin precisa fazer antes disso?,O que é necessário para Robin antes disso?,O que é que a Robin precisa de fazer antes disto?,Decida que foi culpa de Aubrey,Decidiu-se que a culpa de Aubrey foi própria,Decidir que foi culpa do Aubrey.,Melhore o cabelo de Aubrey,fazer com que o cabelo de Aubrey melhore,- Fazer o cabelo do Aubrey melhor.,programar um corte de cabelo,escalonamento de uma peça de cabelo,Agendar um corte de cabelo,C
20070,Quinn usou as mãos de sua filha Casey para amassar a massa enquanto fazia pão fresco.,"Quinn utilizou as mãos de sua filha Casey para arrancar a massa, enquanto",Quinn usou as mãos da filha Casey para amassar a massa enquanto fazia pão fresco.,Como você descreveria Quinn?,Como descreveria Quinn?,Como descreveria o Quinn?,um estranho para Casey,um estranho à Casey,Um estranho para Casey.,Um mau amigo,um mau amigo,Um mau amigo.,um grande pai,um pai grande,Um grande pai.,C
20071,Tracy pediu Lee para dar-lhes uma pausa de trabalhar nas minas de carvão naquele dia.,Tracy pediu a Lee que lhes fizesse um intervalo de trabalho nas minas de carvão naquele dia.,Tracy pediu ao Lee para dar-lhes uma pausa do trabalho nas minas de carvão naquele dia.,O que vai acontecer com Lee?,O que acontecerá com Lee?,O que vai acontecer ao Lee?,Desfrute de uma pausa com sua família,desfrutar de uma ruptura com a família,Desfrutar de uma pausa com a família,Recusar-se a dar uma pausa a Tracy,Recusar dar uma pausa a Tracy,recusa-se a dar uma pausa à Tracy,ser demitido por pedir uma pausa,ser demitido para pedir uma pausa,Ser despedido por pedir uma pausa.,B
20072,"Carson apoiou todas as equipes do torneio, independentemente de qual lado elas representassem.","Carson apoiou toda equipe no torneio, independentemente de qual lado representasse.","Carson apoiou todas as equipes no torneio, independentemente de qual lado elas representaram.",O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,torcer para a equipe de Carson,ânimo pela equipe de Carson,Um aplauso para a equipa do Carson.,Pergunte a Carson de que lado ele está,Pergunte a Carson qual o seu lado,Pergunta ao Carson de que lado ele está.,Seja justo,ser justo,Seja justo.,B
20073,"A Bailey amava os filhos, eram bons pais.","Bailey gostava dos filhos, eram bons pais.","Os Bailey amavam os filhos, eram bons pais.",O que Bailey precisa fazer antes disso?,O que é necessário para Bailey antes disso?,O que é que a Bailey precisa de fazer antes disto?,Criar bons filhos,aumento de crianças boas,criar bons filhos,estar grávida,ser grávida,estar grávida,impregnar outros,impregnados,impregnar outras pessoas,A
20074,Robin roubou uma jóia de sua amiga Addison.,Robin fez uma peça de joias de seu amigo Addison.,A Robin roubou uma jóia da amiga Addison.,Como Robin se sentiria depois?,Como se sentiria Robin depois?,Como é que a Robin se sentiria depois?,miserável,miserável,miserável,remorsos,remorse,arrependido,com fome,débito,Fome,B
20075,Remy deixou cair a carteira na fonte e não percebeu que estava faltando até que eles estavam de volta no ônibus.,Remi deixou a carteira no fogão e não percebeu falta até volta no ônibus.,O Remy deixou cair a carteira na fonte e não reparou que estava desaparecida até voltarem ao autocarro.,Como Remy se sentiria depois?,Como se sentiria depois de Remy?,Como é que o Remy se sentiria depois?,Preocupado com a perda da carteira,débito em perder a carteira,Infelizes por terem perdido a carteira.,Como voltar para sua carteira,como voltar para a carteira,Como voltar para a carteira deles.,Vou procurar a carteira deles,indo procurar a sua carteira,Vou procurar a carteira deles.,A
20076,Kai lutou para sair depois de ficar preso por dias.,Os Kai lutaram contra o seu caminho após serem aprisionados por dias.,Os Kai lutaram para sair depois de estarem presos durante dias.,Como você descreveria Kai?,Como descreveria Kai?,Como descreveria o Kai?,descuidada,carlosidade,descuidado,descomprometidos,Não comprometida,não comprometido,capaz,riz,Capaz de,C
20077,Alex gostava muito das lágrimas de Sydney depois de socá-las no estômago.,Alex gostava muito das lágrimas de Sydney após a sua punção no estômago.,Alex gostou demais das lágrimas da Sydney depois de lhe dar um murro no estômago.,Como você descreveria Alex?,Como descrever Alex?,Como descreveria o Alex?,agradável,agradável,agradável,um valentão,um bullying,um valentão,ptimo.,Muito,- Ótimo.,B
20078,Alex subiu em cima de Ash quando eles estavam na cama juntos.,Alex subiu no topo de Ash quando estavam sentados juntos.,A Alex subiu em cima do Ash quando estavam na cama juntos.,Como você descreveria Alex?,Como descrever Alex?,Como descreveria o Alex?,timidez,tímido,tímido,sexual,Sexo,sexual,sujo,sujeira,sujo,B
20079,Jordan finalmente encontrou o anel que havia perdido vários anos antes.,Jordan finalmente encontrou o anel que havia perdido há vários anos.,Jordan finalmente encontrou o anel que havia perdido anos antes.,O que Jordan vai querer fazer a seguir?,O que a Jordânia deseja fazer a seguir?,O que vai querer fazer a seguir?,Coloque o anel em um lugar seguro,Coloque o anel num local seguro,Coloque o anel num lugar seguro.,Queria usá-lo,quis utilizá-lo,Queria usá-lo.,Jogue o anel fora,apagar o anel,Atira o anel .,B
20080,"Jordan queria que sua filha ganhasse experiência de vida, então ela a levou para o circo.",jordan queria que sua filha tivesse experiência de vida e a levou para o circo.,"A Jordan queria que a filha tivesse experiência de vida, por isso levou-a ao circo.",Como você descreveria a Jordânia?,Como descreveria a Jordânia?,Como descreveria o Jordan?,Uma mãe má,mãe ruim,Uma má mãe.,uma mãe indiferente,uma mãe desagradável,Uma mãe indiferente.,Como uma grande mãe,como uma mãe grande,Como uma ótima mãe.,C
20081,"Kendall fez o trabalho para o cliente, a fim de ajudar a resolver os problemas do cliente.","Kendall conseguiu o trabalho realizado para o cliente, a fim de ajudar a resolver os problemas","A Kendall fez o trabalho para o cliente, para ajudar a resolver os problemas do cliente.",O que Kendall precisa fazer antes disso?,O que o Kendall precisa fazer antes disso?,O que é que a Kendall precisa de fazer antes disto?,Satisfaça o cliente,satisfazer o cliente,satisfazer o cliente,"Por favor, o cliente",por favor o cliente,"Por favor , o cliente .",necessário para avaliar a situação,necessário para avaliar a situação,necessários para avaliar a situação,C
20082,Jan passou o resto de sua vida com Quinn depois que ele pediu para ela.,Jan permaneceu o restante de sua vida com Quinn após se propor a ela.,A Jan passou o resto da vida com o Quinn depois de ele lhe ter pedido em casamento.,Como você descreveria Jan?,Como descreveria Jan?,Como descreveria o Jan?,Fiel,,fiel,anti-amigável,Não-,não amigável,odioso,Odeia,odioso,A
20083,Skylar foi dar um passeio no parque para limpar sua mente após o jogo.,Skylar foi para uma caminhada no parque para esclarecer a mente após o jogo.,A Skylar foi dar um passeio no parque para limpar a mente depois do jogo.,O que a Skylar precisa fazer antes disso?,O que o Skylar precisa fazer antes disso?,O que é que a Skylar precisa de fazer antes disto?,Prepare-se para o próximo jogo,preparação para o próximo jogo,Preparar para o próximo jogo,Continue andando no parque,manter a caminhada no parque,Continue a andar no parque.,Nunca mais jogar,nunca jogar de novo,Nunca mais toques .,A
