,context_1,context_2,context_3,question_1,question_2,question_3,answerA_1,answerA_2,answerA_3,answerB_1,answerB_2,answerB_3,answerC_1,answerC_2,answerC_3,correct
15056,Bailey parecia gostar do trabalho e chegou cedo quando uma promoção estava disponível.,Bailey parecia gostar do trabalho e chegou no início quando se encontrava uma promoção.,A Bailey parecia gostar do trabalho e veio mais cedo quando houve uma promoção disponível.,Porque é que a Bailey fez isto?,Por que Bailey fez isso?,Porque é que a Bailey fez isto?,Candidate-se à promoção,aplicável à promoção,candidatar-se à promoção,fez isso para fazer um bom trabalho,fez-se isso para fazer um bom trabalho,Fiz isto para fazer um bom trabalho.,Esforce-se ainda mais para conseguir a promoção,trabalhar ainda mais para conseguir a promoção,Trabalhar ainda mais para conseguir a promoção.,C
15057,Taylor deu uma olhada mais de perto no relatório na reunião de hoje depois do almoço.,Taylor se aproximou mais do relatório da reunião hoje após o almoço.,"A Taylor olhou mais de perto para o relatório na reunião de hoje, depois do almoço.",Como Taylor se sentiria depois?,Como senti-lo-ia depois?,Como é que a Taylor se sentiria depois?,feliz,feliz,feliz,Preocupado,Preocupação,preocupado,raivoso,irritação,irritado,B
15058,"Jordan se cansou de Addison sempre batendo nele, então ele o derrubou e apertou o rosto de Addison no chão.","Jordan já tinha se cansado de Addison batendo sempre em cima, e o fez bater","O Jordan estava cansado da Addison a bater-lhe sempre, por isso, derrubou-o e bateu a Addison no chão.",O que a Jordânia precisa fazer antes disso?,O que o Jordânia precisa fazer antes disso?,O que é que a Jordan precisa de fazer antes disto?,Fuja de Addison,run away of Addison,Fugir da Addison .,Decidir não lutar com Addison,Decidir não lutar contra a doença de Addison,Decidir não lutar com Addison,começar uma luta com Addison,inicia uma luta com Addison,Começar uma briga com a Addison,C
15059,Kendall também disse que tudo parecia bem e manter o bom trabalho.,Kendall também disse tudo o que parecia bom e mantinha o bom trabalho.,A Kendall também disse que tudo parecia bom e que continuas a fazer o bom trabalho.,O que Kendall precisa fazer antes disso?,O que o Kendall precisa fazer antes disso?,O que é que a Kendall precisa de fazer antes disto?,Trabalhar em seu próprio projeto,.,Trabalhar no seu próprio projeto,Busca pelo trabalho,busca pelo trabalho,procura de trabalho,Como o trabalho,como o trabalho,Como o trabalho.,C
15060,"Depois de tomar um banho, Jordan estava limpa e cintilante.","Após a realização do banho, a Jordânia estava espumante.","Depois de tomar banho, Jordan estava limpo e brilhante.",Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,imaculada,pristino,Invisível,vazio,vazio,vazio,hygeinic,hiperglicemia,higiénico,C
15061,Taylor decidiu usar o primeiro nome de Jordan para nomear seu novo bebê.,Taylor decidiu utilizar o primeiro nome de Jordan para nomear seu novo bebê.,Taylor decidiu usar o primeiro nome da Jordan para dar o nome ao seu novo bebé.,O que Jordan vai querer fazer a seguir?,O que a Jordânia deseja fazer a seguir?,O que vai querer fazer a seguir?,Segure a Jordânia,hold Jordan,"- Não , não .",nome do seu filho,nome do filho,nome do filho deles,preencher a certidão de nascimento,preenchimento da declaração de nascimento,preencher a certidão de nascimento,C
15062,Tracy jogou futebol profissional por muitos anos depois de ser contratada.,Tracy jogou futebol profissional por muitos anos após sua contratação.,Tracy jogou futebol profissional por muitos anos depois de ser contratada.,Como Tracy se sentiria depois?,Como o Tracy se sentiria depois?,Como se sentiria a Tracy depois?,um profissional de trabalho duro,um profissional de difícil trabalho,Um profissional trabalhador,Preguiçosa,preguiça,preguiçoso,Realizado,Realizada,Realizada,A
15063,"Querendo manter o público a salvo da situação, Robin manteve o lobo longe da porta.","Quer manter o público seguro da situação, Robin manteve o lobo da porta.","Querendo manter o público a salvo da situação, Robin manteve o lobo longe da porta.",O que Robin vai querer fazer a seguir?,O que queremos por Robin?,O que vai querer fazer a seguir?,Deixe o lobo correr solto,deslize o lobo,Deixe o lobo correr livre.,Seja despreocupado com o lobo,ser cuidado com o lobo,Não se preocupe com o lobo.,Certifique-se de que ninguém se aproxime,riz án án án án án án án án ,Certifica-te que ninguém se aproxima .,C
15064,Kendall tinha aprendido os resultados de uma pesquisa e se mantido em mente ao pensar sobre o assunto.,Kendall já havia aprendido os resultados de uma pesquisa e mantido em mente quando pensava o,Kendall tinha lido os resultados de uma pesquisa e tinha em mente quando pensava sobre o assunto.,Como Kendall se sentiria depois?,Como se sentiria Kendall depois?,Como se sentiria a Kendall depois?,inteligente,smart,inteligente,Bom eles pensaram sobre o que os outros pensam,Bom eles pensaram sobre o que pensam os outros,Ainda bem que pensaram no que os outros pensam.,dedicado,dedicado,dedicado,A
15065,Robin levou Riley para obter sua orelha perfurada para seu aniversário.,Robin levou Riley para fazer com que a orelha fosse apertada para o aniversário.,A Robin levou a Riley para fazer um piercing na orelha no aniversário dela.,Como você descreveria Robin?,Como descrever Robin?,Como descreveria a Robin?,Graças Robin,agradecer a Robin,Obrigado Robin .,Gosta de dar aos seus filhos o que eles querem,gosta de dar aos filhos o que eles querem,Gosta de dar aos filhos o que eles querem.,ok,ok,Está bem.,B
15066,Sydney andou ao lado de Tracy enquanto ouvia a história de como o namorado de Tracy saiu.,Sydney caminhou junto a Tracy enquanto escutava a história de como o namorado de Tracy saiu.,Sydney caminhou ao lado de Tracy enquanto ouvia a história de como o namorado de Tracy se foi.,Como você descreveria Sydney?,Como descreveria Sydney?,Como descreveria Sydney?,um bom ouvinte,um bom ouvinte,um bom ouvinte,Alguém que ignora seus amigos,alguém que ignora seus amigos,Alguém que ignora os amigos.,desânimo,despondente,desanimado,A
15067,Aubrey sentou-se junto à janela do avião para que pudessem olhar pela janela.,Aubrey sentava-se pela janela no avião para que olhasse a janela,A Aubrey sentou-se à janela do avião para que pudessem olhar pela janela.,Por que Aubrey fez isso?,Por que o Aubrey?,Porque é que o Aubrey fez isto?,ver a vista,ver a visão,Veja a vista,ir dormir,ir dormir,Vai dormir.,Olhei pela janela para o voo,a janela para o voo,Olhei pela janela para o voo,A
15068,Sydney reagiu muito rapidamente e agarrou a mão de Aubrey.,Sydney reagiu muito rapidamente e apregou a mão de Aubrey.,Sydney reagiu muito rapidamente e agarrou a mão do Aubrey.,Como se sentiria Sydney depois?,Como senti-lo-ia depois?,Como é que a Sydney se sentiria depois?,muito excitado,Muito excitado,Muito excitado.,Uma sensação de alívio,um sentido de alívio,uma sensação de alívio,raivoso,irritação,irritado,B
15069,O Taylor tinha um paciente com um ferimento de bala no abdómen.,"Taylor tinha um paciente com ferimentos por arma de fogo no abdome, e Taylor operou",O Taylor tinha um paciente com um ferimento de bala no abdômen.,O que Taylor vai querer fazer a seguir?,O que queremos por Taylor?,O que é que a Taylor vai querer fazer a seguir?,sentar e documentar a operação do paciente,Sentar- se e documentar a operação do doente,Sente-se e documente a operação do paciente,chamar outro cirurgião para operar no paciente,chama outro cirurgião para operar o paciente,Chame outro cirurgião para operar o paciente,enviar o pâncreas para o incinerador no porão,enviar o pâncreas ao ininerador no embasamento,Envie o pâncreas para o incinerador na cave.,A
15070,Sydney ensinou a Carson o básico sobre como assar um bolo.,Sydney ensinou a Carson os básicos de como cozinhar uma torta.,A Sydney ensinou o Carson o básico de como fazer um bolo.,O que Carson vai querer fazer a seguir?,O que queremos por Carson?,O que é que o Carson vai querer fazer a seguir?,Experimente por conta própria,Ensaios clínicos,Tente por conta própria.,Gosta de ensinar os outros a cozinhar,gosta de ensinar a comer e de cozinhar,Gosta de ensinar os outros a fazer bolo.,tirar uma soneca,tomar um colírio,"- Não, não.",A
15071,Carson foi ao shopping e fez algumas compras com sua namorada.,Carson foi ao shopping e fez alguma compra com a namorada.,O Carson foi ao centro comercial e fez compras com a namorada.,Como se sentiria Jordan como resultado?,Como seria que a Jordânia sentisse como resultado?,Como se sentiria Jordan?,excitado,excitação,excitado,raivoso,irritação,irritado,rude,rude,Desagradável,A
15072,Aubrey estava procurando uma saída porque Jan controlava a vida de Aubrey.,Aubrey procurava um caminho porque Jan controlava a vida de Aubrey.,O Aubrey estava à procura de uma saída porque a Jan controlava a vida do Aubrey.,Como Aubrey se sentiria como resultado?,Como sentiria Aubrey como resultado?,Como se sentiria o Aubrey?,Ruim sobre si mesma,mal-estar de si,Mal consigo mesma.,Como se ela tivesse cometido um erro,como ela fez um erro,Como se ela tivesse cometido um erro.,Controlado,Controlado,Controlado,C
15073,O Skylar encontrou um dólar algures na casa.,"Skylar encontrou um dólar em casa, era o subsídio do irmão.",A Skylar encontrou um dólar em algum lugar da casa.,O que a Skylar vai querer fazer a seguir?,O que queremos com Skylar?,O que vai a Skylar querer fazer a seguir?,Não diga nada sobre o que eles encontraram,não falem nada sobre o que encontraram,Não disseram nada sobre o que encontraram.,mantê-lo desde que eles o encontraram,manter a mesma desde que a encontraram,- Não . - Não .,Olhe ao redor da casa,olha para a casa,Olha à casa .,B
15074,Carson exerceu a autoridade de Kendall enquanto eles estavam no trabalho.,Carson exercia a autoridade de Kendall enquanto estava em trabalho.,Carson exerceu a autoridade da Kendall enquanto estavam no trabalho.,Como Carson se sentiria depois?,Como senti-lo-ia depois?,Como é que o Carson se sentiria depois?,poderoso,potente,poderosa,um colega de trabalho de Kendall,Um co-trabalhador do Quénia,Uma colega de trabalho da Kendall .,Exercendo sua autoridade,exercendo a sua autoridade,exercendo a sua autoridade,A
15075,Jordan e Riley estavam se preparando. Jordan estava com ciúmes que outras pessoas iriam notar Riley e disse-lhes que odiavam sua roupa. A expressão esmagada de Riley fez Jordan instantaneamente arrependido.,A Jordânia e a Riley estavam prestes a ficar prontas. A Jordânia tinha receio de,"Jordan e Riley estavam se preparando, Jordan estava com ciúmes de que outras pessoas notariam Riley e disse que odiavam sua roupa.",Como Jordan se sentiria depois?,Como a Jordânia se sentiria depois?,Como se sentiria Jordan depois disso?,"Alguém que faz o mal, mesmo que saiba melhor","alguém que faz errado, embora saiba melhor",alguém que faz o mal mesmo sabendo que é melhor,uma pessoa mesquinha e mesquinha,uma pessoa média e pequena,Uma pessoa mesquinha e mesquinha.,Como se não tivessem as melhores intenções,Como não tiveram as melhores intenções,Como se não tivessem as melhores intenções.,B
15076,"O filho de Sasha caiu do telhado, então ela o levou para o hospital mais próximo.","O filho de Sasha caiu o teto, então o levou para o hospital mais próximo.","O filho da Sasha caiu do telhado, por isso ela levou-o para o hospital mais próximo.",O que os outros vão querer fazer a seguir?,O que queremos?,O que os Outros vão querer fazer a seguir?,Arranja-o.,fixe-lo,- Arranja-o .,Ignorá-lo,ignorar o,Ignora-o .,Ter um carro,ter um carro,ter um carro,A
15077,Carson passou a mão debaixo de água fria para lavar a sujeira depois de entrar.,Carson correu a mão sob água fria para lavar o sujeiro após entrar em casa,O Carson colocou a mão debaixo de água fria para lavar a sujeira depois de entrar.,O que Carson vai querer fazer a seguir?,O que queremos por Carson?,O que é que o Carson vai querer fazer a seguir?,enxaguar com sabão,lavar com sabão,enxaguar com sabão,Siga a liderança de Carson,seguir o comando de Carson,Segue a pista do Carson.,voltar para fora na sujeira,volta fora do sujeiro,Volte para fora na terra .,A
15078,Sydney afastou o rosto de Jordan do naufrágio quando as chamas começaram a se apagar.,Sydney retirou o rosto da Jordânia do incêndio quando as chamas começaram a surgir.,Sydney virou o rosto da Jordan para longe do naufrágio quando as chamas começaram a explodir.,Por que Sydney fez isso?,Por que o Sydney?,Porque é que a Sydney fez isto?,Gerencie seu medo,gerir o medo,- Não.,proteger a Jordânia,Protecção Jordânia,Proteger a Jordânia,Seja um bom amigo,ser um bom amigo,Seja um bom amigo.,B
15079,"O alarme do Robin não disparou naquela manhã, o Robin estava atrasado para trabalhar como resultado.","O alarme de Robin não saiu naquela manhã, Robin estava correndo tardiamente para funcionar como resultado.","O alarme da Robin não disparou naquela manhã, e por isso ela estava atrasada para o trabalho.",Como os outros se sentiriam como resultado?,Como os outros se sentiriam como resultado?,Como se sentiriam os Outros?,atrás,por trás,atrás,Perturbado,tonturas,desanimado,alegre,feliz,alegre,B
15080,Addison produziu uma resposta para Robin e não foi uma boa.,Addison produziu resposta para Robin e não foi uma boa.,A Addison produziu uma resposta para a Robin e não foi boa.,Como Robin se sentiria como resultado?,Como o Robin sentiria como resultado?,Como se sentiria Robin?,triste,triste,triste,feliz,feliz,feliz,excitado,excitação,excitado,A
15081,Kai é um terrorista com acesso a muitos explosivos.,O Kai é um terrorista com acesso a grande parte dos explosivos.,O Kai é um terrorista com acesso a muitos explosivos.,O que Kai precisa fazer antes disso?,O que o Kai precisa fazer antes disso?,O que é que o Kai precisa de fazer antes disto?,Obter as cargas pré-preparadas,aumente as cargas,Prepara as cargas .,matar o maior número possível de pessoas inocentes,matar o máximo de pessoas inocentes que possa,Matar tantas pessoas inocentes quanto puder.,Transformar-se na polícia,transformam-se na polícia,entregaram-se à polícia.,A
15082,A Addison fez uma incisão em Bailey para levar uma bala.,Addison fez uma incisão em Bailey para conseguir um boletins.,A Addison fez uma incisão no Bailey para tirar a bala.,O que vai acontecer com Addison?,O que acontecerá com Addison?,O que vai acontecer com a Addison?,Agradeça por ser um bom médico,ser obrigado por ser um bom médico,Agradeça por ser um bom médico.,ser preso,detenção,ser preso.,ser colocado na cadeia,ser colocado na cadeia,Ser preso.,A
